ID;title;DOI;year
18972;Grid cells;10.4249/scholarpedia.3394;2007
18975;Georges Charpak.;;2011
18977;Guided Chaos;10.1109/MRA.2010.936949;2010
18984;Gadget classification;10.1007/BF01195327;1993
18988;Graded Codes;10.1007/s002000200094;2002
18994;Games Conferences;;2002
18996;Generalized Cohesiveness;;1999
19000;Generalized Connectors;10.1137/0207040;1978
19002;Generalising compactness;10.1002/malq.200710041;2008
19005;Generalized Decomposition.;;2013
19011;Galactic Dynamics;10.1126/science.203.4375.43;1979
19015;Glassy dynamics;10.4249/scholarpedia.2030;2007
19018;Gigabit DSL;10.1109/TCOMM.2007.904374;2007
19025;Gruppen-Datenschutz.;10.1007/s11623-014-0112-y;2014
19026;Getting Connected;10.1177/003754979506400403;1995
19029;General computability.;10.1305/ndjfl/1093883047;1980
19031;A (4n;10.1016/j.ins.2006.10.002;2007
19059;AMTRAN 70;;1971
19063;ACM 78;10.1109/C-M.1977.217598;1978
19065;Ausgraph '86;10.1111/j.1467-8659.1986.tb00323.x;1986
19069;Generic Comparisons;10.1093/jos/ffq004;2010
19072;Guest editorial.;10.3233/PRM-2009-0067;1988
19083;Guest Editorial;10.1023/A:1011945304773;2001
19087;Guest editorial.;10.1111/j.1365-2354.2006.00715.x;2006
19089;Guest editorial.;10.1016/j.oraloncology.2006.12.002;2007
19092;Guest editorial.;10.1109/TVT.1998.728479;1975
19096;Guest editorial.;10.1023/A:1008779426681;1975
19101;Guest editorial.;10.1109/TRA.2000.850638;1977
19106;Guest Editorial;10.1023/A:1008987631331;2001
19113;Guest Editorial…;10.1145/356674.356675;1976
19117;Guest Editorial;10.1023/A:1009635728908;2000
19126;Guest Editorial;10.1016/S0959-1524(98)00044-4;1999
19129;Granularity Evolution;;1993
19133;How to implement secondary product innovations for the domestic market: a case from Haier washing machines.;;2014
19159;Geometric Exemplars;;2000
19164;Gigabit Ethernet;;2001
19168;Guest editorial.;10.1023/B:ALOG.0000011237.75349.2d;1991
19174;Guest Editorial;" 10.1049/iet-cdt.2014.0215 ";2015
19181;Guest Editorial;10.1109/TIE.2005.851887;2005
19188;Reliable Acquisition of RAM Dumps from Intel-Based Apple Mac Computers over FireWire;10.1007/978-3-642-19513-6_5;2010
19201;Grammatical evolution;10.1145/1274000.1274126;2007
19205;Guest editorial.;10.1097/NAQ.0b013e31823b47ff;1995
19208;Guest editorial;10.1007/s10951-008-0074-8;2008
19212;Grammatical evolution;10.1145/1570256.1570408;2009
19215;Gatekeeping Economics;10.1109/MM.2010.90;2010
19220;Spatial Technologies: An Evolutionary Framework and Case Study Analysis of Company Strategies.;;2007
19231;TERMINOLOGICAL CONSISTENCY IN ABSTRACT AND CONCRETE DISCIPLINES;10.1108/eb026767;1984
19247;The evaluative criteria of computer-based vocabulary learning games;10.1007/978-3-642-23456-9_46;2011
19260;GIR experimentation;10.1007/978-3-540-74999-8_111;2006
19264;An analysis of the polarimetric scattering properties of oil spills on the ocean surface with hybrid polarimetry SAR.;10.1109/IGARSS.2013.6721152;2013
19284;Guest editorial.;10.1111/j.1369-7625.2005.00346.x;2005
19289;Guest Editorial;10.1016/j.knosys.2004.05.001;2004
19293;Guest editor.;10.2337/diaspect.28.1.13;2015
19297;Guest editorial;10.4304/jnw.5.3.265-266;2010
19306;Guest editorial;10.1016/j.jss.2008.03.063;2009
19313;Semi-Supervised Hyperspectral Image Classification Using Spatio-Spectral Laplacian Support Vector Machine;10.1109/LGRS.2013.2273792;2013
19340;Guest editorial;10.1016/S0026-2692(81)80153-X;1981
19343;Global Eavesdropping;10.1080/01611190508951314;2005
19346;Guest Editorial.;;2012
19352;Guest editorial;10.1016/j.pmcj.2005.04.002;2005
19361;Grid-Economics;10.1007/s11576-006-0044-8;2006
19368;The Cleanroom approach to quality software development, Michael Dyer. Published by John wiley and Sons Ltd, New York, 1992. ISBN 0471548235, 198 pages. Hardback price £41.50;10.1002/stvr.4370020107;1992
19375;Graphical enumeration;;1973
19379;Gridless DSMC;10.1016/j.jcp.2008.04.038;2008
19386;Graph densification;10.1145/2090236.2090266;2012
19394;Guest editorial;10.4304/jsw.7.11.2387-2388;2012
19399;Guest editorial;10.1016/0263-8231(94)90042-6;1993
19401;Guest editorial;10.1016/0266-3538(95)00134-4;1996
19406;Graceful service degradation (or, how to know your payment is late);10.1145/1064009.1064011;2005
19435;Graphische Datenverarbeitung;10.1007/s00287-004-0434-5;2005
19438;Guest editorial.;10.1080/13651500050518226;2000
19442;Guest editorial;10.1016/0022-3913(51)90074-1;1951
19445;Guest editorial.;10.1089/met.2005.3.1;2005
19449;Guest editorial;10.1016/0143-8166(90)90045-B;1990
19454;Guest editorial;10.1016/0166-5316(92)90001-W;1992
19460;FPGA Viruses;10.1007/978-3-540-48302-1_30;1999
19466;Fashion victims;10.1145/1013115.1013162;2004
19471;Formal Verification.;;2011
19475;Functional Viewpoint.;;2012
19480;Feature Visualization;;1994
19484;FlyCheapNeo1971X Vehicle;;2010
19488;Formal Verification;;2003
19491;Guest editors;10.1016/j.disc.2005.10.016;2005
19497;Guest editorial;10.1016/0955-7997(95)90073-X;1995
19500;Guest Editorial;10.1016/j.prrv.2007.10.003;2008
19504;Guest Editorial;10.1109/TCAD.2005.861226;2006
19508;Guest editorial;10.1016/0022-3913(52)90040-1;1952
19512;Guest editorial;10.1016/0026-2714(71)90001-1;1971
19515;GUEST EDITORIAL;10.1016/S0001-2092(07)65528-8;1970
19521;Graphical Economics;10.1007/978-3-540-27819-1_2;2004
19527;General editorial;10.1017/S0952523807070332;2007
19531;Great expectations;10.1007/BF02354103;1995
19536;General Editorial;10.1080/13645700310020305;2002
19539;Generic Embeddings;;1969
19542;Gasteditorial Erklärungen;;2008
19544;Gasteditorial Erfahrungsmanagement;;2007
19547;Gradual Encapsulation;;2008
19550;Guest Editors;10.1016/S0012-365X(03)00191-2;2003
19555;Guest Editors;10.1038/sj.onc.1207045;2003
19559;Gaussian Elimination.;;2011
19560;Guest Editorial;10.1007/BF00145751;1987
19569;Guest editorial;10.1007/s00371-007-0126-7;2007
19577;Guest editorial;10.1080/714939481;2001
19581;Guest editorial.;10.1556/EuJMI.2.2012.4.2;2012
19587;Guest editorial;10.1016/S0020-7373(78)80030-3;1978
19591;Grain Filters;10.1023/A:1020715626538;2002
19597;Grammatical Families;10.1007/3-540-10003-2_97;1980
19600;Grammatical Framework;10.1017/S0956796803004738;2004
19603;Going Forward;10.1145/1242489.1242491;2007
19604;GPGPU flow;10.1145/1281500.1281655;2007
19607;Guest Editorial.;10.1080/00150199908009103;2015
19613;Googling Forensics;;2005
19619;Graph factors;10.1007/BF02579180;1981
19622;Growth Function.;;2017
19623;Grid File.;;2009
19624;GUEST EDITORIALS;10.1111/j.1752-7325.1946.tb00838.x;1946
19627;George Boolos;10.1305/ndjfl/1039096302;1999
19630;Generalized bicycles;10.1016/S0166-218X(97)00013-9;1997
19634;Gender benders;10.1145/543812.543848;2002
19638;Ground Bounce;10.1109/MC.2003.1185207;2003
19640;Giving Back;10.1001/jama.298.23.2723;2007
19644;Generating bricks;10.1016/j.jctb.2007.01.002;2007
19648;Galton Board;;2005
19652;Generalized Blockmodeling;;1999
19657;Front Matter.;10.1097/01.tp.0000483257.73154.96;2013
19662;Front Matter.;;2014
19665;Front Matter.;;2014
19668;Function Machines;10.1080/14626269309408323;1993
19671;Graphics Benchmarking;;2001
19676;Front Matter;10.4169/000298910X492411;2010
19680;Fuzzy Mnesors;;2009
19683;Farewell Message;10.1017/S0890060400001785;1997
19686;Fuzzy Maps;10.1109/TSMC.1977.4309805;1977
19690;Free Magmas;;2009
19694;Front matter;10.5195/reviberoamer.1999.6036;1999
19697;Fallbasierte Materialflußsteuerung;;1996
19700;Grammatical Bigrams;;2001
19703;Groebner basis;10.4249/scholarpedia.7763;2010
19706;Geometric BIC;10.1587/transinf.E93.D.144;2010
19709;Gröbner Basis.;;2011
19711;Frobenius maps;10.1016/j.disc.2004.03.021;2005
19716;Graphic facilitation;10.1145/153571.214820;1993
19720;Gone forever;10.1145/280953.289323;1998
19722;Front matter;10.5195/reviberoamer.2006.5498;2006
19726;Front matter;10.5195/reviberoamer.2003.5657;2003
19729;Graph algorithms;;1991
19732;Genetic algorithms;;2003
19735;GIF animation;;1997
19739;Go away!;10.1145/543434.543457;2002
19740;Generic Accumulations;;2002
19744;Game art;10.1145/641480.641520;2003
19752;Graffiti archaeology;10.1145/1186194.1186196;2004
19755;Graph automata;10.1016/j.tcs.2007.11.022;2008
19759;Gossip Algorithms;10.1561/1300000014;2009
19763;Generalized autofocus;10.1109/WACV.2011.5711547;2011
19772;Gavagai again;10.1007/s11229-007-9224-3;2008
19776;Graph ambiguity;10.1016/j.fss.2013.01.001;2013
19781;Group Anonymity;10.1007/978-3-642-14058-7_61;2010
19787;GSS-API;10.1016/S1363-4127(97)80793-5;1998
19792;Fit Manufacturing;10.1007/978-3-642-16416-3_30;2010
19800;Functional Modules;10.1007/978-3-540-71999-1_4;2007
19811;Formal morphology;;1988
19815;GINA, aGAIN.;10.1038/ng0207-133;2007
19820;False memory;10.4249/scholarpedia.3858;2009
19823;Firewall Monitoring;;1998
19827;Forum MATRIX;;2002
19830;Generic absoluteness;10.1016/S0168-0072(00)00038-5;2001
19835;Genome Analysis.;;2011
19843;General anaesthesia.;;2013
19848;Genetic algorithms.;;2012
19850;Genetische Algorithmen;;1993
19852;Global Arrays.;;2011
19853;Genome Assembly.;;2011
19855;Forum / Kolumne.;10.1007/s002870200243;2002
19856;Forum/Kolumne;10.1007/s002870100146;2001
19857;Fraktalsegment-Kompression.;;2011
19860;Forward, march!;10.1038/334555e0;2014
19863;Finite mathematics;10.1007/BF01089734;1995
19867;FULL MEREOGEOMETRIES;10.1017/S1755020310000110;2010
19871;Fred jelinek;10.1162/coli_a_00032;2010
19875;Gone fishin;10.1145/312379.312950;1999
19877;Filtered Jitter;10.1111/1467-8659.00459;2000
19880;Formal languages;;1987
19883;Fuzzy Logic;doi:10.1038/scientificamerican0203-94;2003
19887;Fuzzy lattices;10.1016/0020-0255(94)90124-4;1994
19910;Fiat lux;10.1016/S0892-8967(02)00073-1;2000
19920;Feature-Logik;;1989
19924;Flight lessons;10.1145/1665208.1665244;2009
19926;Fast LH*;10.1109/SBAC-PAD.2013.15;2013
19933;Friedman Legacy;10.1080/01611190508951312;2005
19934;Fragile measurability;10.2307/2275264;1994
19937;Function machines;10.1145/232014.232038;1996
19942;Flat minima.;10.1162/neco.1997.9.1.1;1997
19945;Flying Linux;;2004
19947;Farewell Message;10.1109/TNSM.2010.1012.1012001;2010
19952;Fuzzy moves;10.1016/S0165-0114(96)00393-4;1998
19955;Fava milagro;10.1145/312379.312525;1999
19957;Fisheye menus;10.1145/354401.354782;2000
19962;Form management;10.1145/358557.358578;1982
19966;Factorizing Languages;;1994
19970;Functorial ML;10.1007/3-540-61756-6_75;1996
19976;Farewell message;;2002
19979;Fregean logics;10.1016/j.apal.2003.11.008;2004
19984;Functorial ML;10.1017/S0956796898003128;1998
19991;Force Mapping;10.1109/TPCG.2004.18;2004
19994;Formal Methods;;1997
19998;Flow metrics;10.1016/j.tcs.2003.05.003;2004
20003;Fehlertoleranter Lenkwinkelgeber;;2003
20010;Fuzzy Logic.;;2006
20015;Feedback linearization;10.4249/scholarpedia.6517;2009
20018;Fragile mixing;10.1145/1030083.1030114;2004
20023;Fuzzy logic;10.4249/scholarpedia.1766;2008
20025;Forall Loops.;;2011
20026;Functional Languages.;;2011
20030;Function Matching;10.1137/S0097539702424496;2006
20036;Flash matting;10.1145/1179352.1141954;2006
20040;Flat matching;10.1016/j.jsc.2008.05.001;2008
20044;Front matter.;10.1525/jer.2007.2.1.fm;2015
20047;Facteur mineur;10.1145/1596685.1596729;2009
20048;Foundation Matters;;2002
20052;Factorization Machines;10.1109/ICDM.2010.127;2010
20055;Fuzzy multimodels;10.1109/91.493908;1996
20059;Fortifying macros;10.1017/S0956796812000275;2012
20062;Four Mountains;10.1145/2503649.2503663;2013
20064;"Fotostory ""Mediensucht"".";;2010
20067;Front Matter;10.4169/000298910X484717;2010
20070;First Life;10.1511/2006.1.32;2006
20072;Front Matter.;10.5195/reviberoamer.1939.741;2014
20074;Faery garden;10.1145/259081.259195;1997
20077;Fibered geometries;10.1016/S0012-365X(01)00403-4;2002
20082;Functional Geometry;10.1023/A:1022986521797;2002
20086;Finite Geometries;10.1023/A:1024130419441;2003
20094;Functional geometry;10.1145/800068.802148;1982
20098;Floyd Gillis;10.1145/1086057.1086090;2005
20100;Finite geometries;10.1007/s10623-007-9162-6;2008
20103;Frieze groups.;10.1109/38.491188;1996
20106;Folding graphs;;2012
20109;Fuzzy genomes.;10.1016/S0933-3657(99)00032-9;2000
20112;Flexible Graphplan;;2000
20118;Free Groups.;;2010
20120;Functional Grammars;10.1016/0020-0190(77)90011-4;1977
20123;Free GIS.;;2017
20124;Filter Generator.;;2011
20126;Front Matter.;;2012
20131;Fit Fest;10.1007/978-3-540-27777-4_28;2004
20136;Finding Favorites;;2003
20143;FDT Forum.;;1971
20145;Fuzzy Fictions;10.1093/fs/knp009;2009
20149;Finite Field.;;2011
20150;Formale Fehlerbaumanalyse.;;2004
20152;Finding Faults;10.1109/MSP.2005.122;2005
20153;Friendly fire;doi:10.1038/news060102-10;2006
20157;Finitary fairness;10.1145/295656.295659;1998
20161;Free Factorizations;10.1023/A:1012586819160;2001
20164;Fail Fast;10.1109/MS.2004.1331296;2004
20166;FAMA Framework;10.1109/SPLC.2008.50;2008
20172;Factorization Forests;10.1007/978-3-642-02737-6_1;2009
20177;Flap flap;10.1145/1900264.1900325;2010
20179;Folksonomy Formation;10.1109/MC.2011.147;2011
20184;Facing Future;10.1109/MS.2012.29;2012
20187;Flow forms;10.1145/2466627.2481223;2013
20190;FORM facts;10.1016/j.nuclphysbps.2010.08.027;2010
20195;Forging FDDI;10.1109/49.215014;1993
20199;Firewall Fundamentals;10.1201/1086/43312.9.5.20001112/31374.6;2000
20202;Fault finder;10.1145/99412.99420;1990
20208;Frisk fish;10.1145/281388.281871;1998
20210;Fast Fits;;1983
20214;Firewall fingerprinting.;;2012
20222;Faith & falsity;10.1016/j.apal.2004.04.008;2005
20227;FIRE Station;10.1007/11780885_39;2005
20231;Flat semimodules;10.1155/S0161171204302073;2004
20235;Functional Semantics.;;2013
20239;Family Secrets;10.1007/0-387-24098-5_8;2004
20245;Flexible standards.;;2005
20252;Face Synthesis.;;2011
20257;Flash suppression;10.4249/scholarpedia.5640;2008
20259;Fuzzy sets;10.4249/scholarpedia.2031;2006
20261;Funktionales Stammdatenmanagement.;10.1007/BF03340584;2011
20264;Fruit Salad;;1997
20267;Firewall Survey;;2004
20273;Finitary Sketches;;1997
20279;Fuzzy Sets;;1989
20282;Fractionation statistics.;10.1186/1471-2105-12-S9-S5;2011
20287;Free Semantics;10.1007/s10992-010-9129-3;2010
20291;File Systems.;;2011
20293;Frequent Set.;;2017
20294;Fuzzy Systems.;;2017
20295;Formale Soziologie;10.1007/978-3-531-92575-2_22;2010
20297;Feature Selection.;;2009
20301;FM Sketch.;;2009
20302;Forward Secrecy.;;2011
20303;Flicker Sensitivity.;;2012
20305;Formale Sicherheitsanalyse.;;2006
20307;Fuzzy homomorphisms;10.1016/0165-0114(95)00092-5;1996
20312;Filtered Hashing;10.1007/3-540-57301-1_6;1993
20316;Firmware - Heute;;1980
20320;Formulating Haskell;;1992
20324;Fuzzy hypersemigroups;10.1007/s00500-007-0257-9;2008
20332;Fuzzy hypermodules;10.1016/j.camwa.2008.11.004;2009
20336;Fuzzy hyperrings;10.1016/j.fss.2008.11.007;2009
20340;Flickr hypergroups;10.1145/1631272.1631421;2009
20346;Fuzzy hyperalgebras;10.1016/j.camwa.2010.08.059;2011
20350;Fuzzy hyperlattices;10.1016/j.camwa.2011.10.059;2011
20354;Fuzzy rectangles;10.1016/0167-8655(90)90101-7;1990
20357;Factor refinement;10.1006/jagm.1993.1038;1993
20362;Frank Ramsey;10.1017/S0963548303005789;2003
20367;Filters rock.;10.1109/MCG.2005.77;2005
20371;Forward rasterization;10.1145/1138450.1138460;2006
20375;Feature Refinement;10.1109/SEFM.2007.14;2007
20381;Frivolous Research;10.1080/10580530902797631;2009
20383;French roast;10.1145/1596685.1596733;2009
20385;Functional Reachability;10.1109/LICS.2009.48;2009
20390;FWDrift [remix];10.1145/1459359.1459603;2008
20394;Feedback retargeting;10.1007/978-3-642-35740-4_12;2010
20399;FM Reviews;10.1080/08949468.2000.9966811;2000
20401;FM Reviews;10.1080/10584600290110021;2002
20408;Film reviews;10.1177/1086026699121007;1999
20413;Fixpoints revisited;10.1007/3-540-51237-3_17;1989
20416;Fuzzy routing;10.1016/0165-0114(95)00357-6;1997
20423;Fool running;10.1145/280953.289321;1998
20425;Formal ReSpecT;10.1016/S1571-0661(04)00156-2;2001
20430;Full house;"10.1002/(SICI)1099-0526(199611/12)2:2<44::AID-CPLX10>3.0.CO;2-T";1996
20432;FMA hand;10.1163/156855394X00329;1993
20436;Field Robots;10.1007/3-540-36460-9_22;2001
20443;Forgetting Revisited;;2010
20447;Future Research.;;2005
20451;File Refinement;;2004
20454;Feature Reduction.;;2014
20455;Forged Resets.;;2011
20456;Fibonacci hypercube;10.1080/00207169808804690;1998
20460;Falling idol;10.1145/280953.289320;1998
20461;First impressions.;doi:10.1038/scientificamerican0715-24;2015
20464;Forbidden Information;10.1109/SFCS.2002.1182001;2002
20467;Freeform Image;10.1109/PG.2007.29;2007
20473;Fuzzy Implications;;2008
20478;Fragile ideas;10.1145/1639950.1640084;2009
20483;Fair Imposition;;2001
20487;Faking It;10.1109/MS.2011.95;2011
20489;Forbidden information;10.1145/2450142.2450145;2013
20491;Fictional influences.;;2013
20494;Future Interfaces.;;2011
20498;Formerhaltende Interpolation;;1988
20501;Fault Injection.;;2012
20508;Forensische Informatik.;;2011
20511;Fair imposition;10.1016/j.jet.2003.11.005;2004
20515;Fuzzy intervals;10.1016/S0893-9659(01)80035-5;2001
20519;Fuzzy Integrals;10.1007/978-3-540-27774-3_2;2004
20526;Functional imaging;10.4249/scholarpedia.1478;2007
20529;Fano inequality;10.4249/scholarpedia.6648;2008
20531;Future Internet;10.1007/s00502-009-0650-4;2009
20532;Forbidden intervals;;2009
20535;Forcing Isomorphism;;1993
20539;Fitting in.;;2013
20543;Falsch investiert;;2003
20544;Friendship selection;10.1007/s00182-009-0168-3;2009
20548;Fuzzy semilattices;10.1016/0020-0255(87)90035-1;1987
20552;Forbidden subsequences;10.1016/0012-365X(94)90242-9;1994
20555;Fair simulation;10.1006/inco.2001.3085;2002
20560;Fuzzy Sets;;1996
20563;Fuzzy subsethood;10.1016/0165-0114(95)00045-3;1996
20566;Freeform splines;10.1016/S0167-8396(96)00029-5;1997
20569;Fuzzy shadows;10.1016/S0165-0114(97)00109-7;1999
20574;Frisk spider;10.1145/312379.312944;1999
20582;Fibonaccian searching;10.1145/367487.367496;1960
20586;Feature Similarity.;;2001
20590;Fibonacci solitaire;10.1002/rsa.10001;2002
20597;Feasibility Studies;10.1109/52.676989;1998
20600;Fitting Superellipses;10.1109/34.865190;2000
20604;Frameworks Session;;1996
20608;Fair Simulation;10.1007/3-540-63141-0_19;1997
20611;File Servers;;1983
20613;Firing Squad;10.1007/3-540-16047-7_54;1983
20617;Fehlertolerante Spracherkennung;;2000
20620;Filter spaces;10.1007/BF00873992;1993
20625;Fuzzy Semigroups;;2003
20631;Fractal summarization;;2003
20636;Functional satisfaction;10.1017/S0956796804005155;2004
20639;Fuzzy systems;10.1007/s00500-004-0440-1;2005
20642;Frontier search;10.1145/1089023.1089024;2005
20649;Finiteness spaces;10.1017/S0960129504004645;2005
20653;Fertilizer soup;10.1145/1179196.1179219;2006
20656;fuwapica suite;10.1145/1278280.1278287;2007
20671;Feeling secure;10.1145/1125864.1125892;2006
20674;Future sky;10.1145/1179196.1179227;2006
20676;Filtered statistics;10.1145/1559845.1559943;2009
20683;Faceted Search;10.1007/978-0-387-39940-9_159;2009
20687;Federated Search;10.1561/1500000010;2011
20691;Food Simulator;10.1109/MCG.2004.1273448;2004
20699;Fast Spheres;10.1111/1467-8659.1230061;1993
20702;Frequent SMILES;;2004
20707;Fair Synchronization.;;2016
20710;Fuzzy-Systeme;;1993
20713;Formale Sprachen;;1978
20715;Forbidden submatrices;10.1016/0012-365X(86)90211-6;1986
20719;Flat sets;10.2307/2275925;1994
20721;Future Session;10.1007/3-540-60578-9_29;1995
20725;Faux scientist?;10.1038/nj7299-831b;2010
20728;FPGA-Rootkits;10.1007/978-1-4020-9823-9_19;2009
20734;Fuzzy Rewriting;10.1007/1-4020-5386-X_12;2006
20739;Functional unparsing;10.1017/S0956796898003104;1998
20740;Fair use;10.1007/BF02770365;1994
20744;Fair testing;10.1016/j.ic.2006.06.002;2007
20747;Fault Tolerance;10.1109/MS.2001.936218;2001
20749;Fair Testing;10.1007/3-540-60218-6_23;1995
20753;Future trends;10.1145/1897852.1897879;2012
20757;Future tense.;;2013
20759;Future tense.;;2013
20761;Functional Trees;10.1023/B:MACH.0000027782.67192.13;2004
20766;Flow tiles;10.1145/1028523.1028553;2004
20770;Fortune Teller;10.1145/1186015.1186068;2004
20772;Forward Thinking;10.1145/1189276.1189278;2006
20775;Fortran tools;10.1145/1188455.1188741;2006
20780;Forecasting techniques;10.1147/sj.122.0187;1973
20784;Forensic Twitter;10.1080/15567280903171024;2010
20788;Fingers tale;10.1145/2542398.2542472;2013
20792;Fitness trackers;10.1145/2543611;2013
20796;Floating Textures;10.1111/j.1467-8659.2008.01138.x;2008
20806;FastFlow tutorial;;2012
20811;Fractional Types;;1992
20815;Fan-tasy;10.1145/253607.253987;1996
20817;Flattening Trees;10.1007/BFb0057920;1998
20820;Four paradoxes;10.1007/BF00245920;1978
20823;Feature Teams;10.1109/AGILE.2009.51;2009
20829;FDT Tools.;10.1016/0165-6074(93)90232-A;1993
20834;Fingerprints Theorems;;1984
20838;Fluctuation theorem;10.4249/scholarpedia.5904;2008
20839;Finger Trees.;;2010
20843;Fingerprinting trials.;10.1038/339491a0;1989
20847;Flattening Traits;;2006
20852;Fault Tolerance.;;2011
20854;Fat Tree.;;2011
20855;Fermat Test.;;2011
20856;Frobenius Pseudoprimes;10.1090/S0025-5718-00-01197-2;2001
20859;Forbidden patterns;10.1007/978-3-642-29344-3_28;2012
20870;Fractional permissions;;2013
20873;Funktionale Programmierung;;1997
20875;Geschichtslose Zeiten?;10.1524/itit.2001.43.4.221;2001
20877;Forthcoming papers.;10.1111/jorc.12130;2015
20882;Flipturning polygons;https://doi.org/10.1007/s00454-002-2775-7;2002
20892;Fourier PCA.;;2013
20896;Forensic Phonetics;10.1111/j.1749-818X.2008.00066.x;2008
20898;Fractal Pharmacokinetics;10.1080/17486700903029280;2010
20902;Forked Over;10.1145/2611429.2611431;2014
20905;Financial Optimization;10.1007/978-3-540-69995-8_18;2006
20909;Fractional programming ;10.1016/0950-5849(90)90121-7;1990
20912;Forum Objects;;1995
20917;Identity 9;10.1145/281388.281893;1998
20919;IJCNN '92;;1993
20920;Isabelle-91;;1992
20923;Graphische Wissensrepräsentationen;;1991
20926;Guinness World;10.1145/1836623.1836649;2010
20928;Gamification @ work;10.1145/2468356.2468793;2013
20939;Green WSUS;;2012
20943;Feedback Patterns.;;2002
20947;Functorial Parametricity;;1992
20951;Fast Paxos;10.1007/s00446-006-0005-x;2006
20956;Generalized Widening;;2004
20959;HT3.10.;;2011
20960;Functional Objects;10.1007/978-3-540-24851-4_12;2004
20963;Fast oscillations;10.4249/scholarpedia.1764;2006
20965;Forum / Offshoring;10.1007/s00287-004-0418-5;2004
20966;Function Points;10.1016/S0065-2458(05)65007-3;2005
20970;Fair Pi;10.1016/j.entcs.2006.10.051;2007
20975;Frühbürgerliche Privatheit.;10.1007/s11623-013-0203-1;2013
20976;Fractional Planks;10.1007/s00454-001-0088-x;2002
20982;FREGE PUZZLES?;10.1007/s10992-008-9080-8;2008
20985;Fractional programming;10.1016/0377-2217(83)90153-4;1983
20989;Functional Networks;10.1023/A:1009656525752;1998
20994;FIFO-Nets;10.1007/BFb0046849;1986
20998;Fog (Niebla);10.1145/1179196.1179225;2006
20999;Femtocell networks;10.1155/2010/367878;2010
21012;Future Networking.;;1992
21014;Franz Niedermaier;;1997
21016;Fuzzy Networks.;;2010
21020;Filter Networks;;1999
21027;Future Net;10.1007/s00287-003-0347-8;2004
21029;Foreword Note;10.1023/B:IJWI.0000022105.88585.74;2003
21034;Fischer Numbers;;2004
21037;False Negative.;;2017
21038;Growing XQuery;10.1007/978-3-540-45070-2_18;2003
21043;GRAPH X;10.1021/ci00058a013;1988
21044;Hierarchical formalizations;10.1016/S0020-7373(07)80008-3;1991
21048;High flyer;10.1145/259081.259134;1997
21049;Hypertext functionality;10.1145/345966.346032;1999
21056;Hallucinating Faces;10.1109/AFGR.2000.840616;2000
21062;Financial Networks;10.1007/978-0-387-76682-9_12;2013
21065;Hensel fan;10.1145/1182553.1182561;2006
21069;Happy Feet;10.1145/1281740.1281805;2007
21070;Happiness Factory;10.1145/1281740.1281804;2007
21071;Harmonic fluids;10.1145/1576246.1531343;2009
21075;Human factors;10.1007/978-3-540-68947-8_16;2009
21081;Have Faith;10.1109/MPRV.2012.44;2012
21085;Holey factorizations;;1996
21089;Fundamental questions;10.1007/978-3-540-69912-5_33;2006
21092;HRI 2006;10.1145/1052438.1052488;2005
21094;Hypertext 2011;10.1145/1874551.1874556;2011
21097;HotMobile 2012;10.1109/MPRV.2012.72;2012
21101;HotMobile 2013.;10.1109/MPRV.2013.50;2013
21105;Fuzzy Prolog;10.1016/S0020-7373(86)80009-8;1986
21108;Functorial polymorphism;10.1016/0304-3975(90)90151-7;1990
21113;Function probe;10.1145/232014.232036;1996
21116;Facile programming.;;2012
21120;Herding Folksongs;;2005
21124;Frequenzanaloges Prozessführungssystem;10.1007/3-540-06786-8_266;1974
21131;Hashing Functions;10.1093/comjnl/18.3.265;1975
21134;Functional Parsers;10.1007/3-540-59451-5_1;1995
21138;Fan processes;10.1007/3-540-18086-9_26;1986
21142;Fourier Polygons;10.1109/38.736472;1999
21145;Fractal Proteins;10.1023/B:GENP.0000017011.51324.d2;2004
21148;Flexible Parsing;10.3115/981436.981467;1981
21152;Fuzzy pogroupoids;10.1016/j.ins.2004.10.003;2005
21156;Flight patterns;10.1145/1179196.1179221;2006
21161;Future perfect;10.1145/1280120.1280154;2007
21167;Family Portrait;10.1353/tech.0.0338;2009
21170;Factored Planning;;2003
21174;Flight patterns;10.1145/1665137.1665156;2009
21176;Future psychoanalisis;10.1145/1596685.1596735;2009
21179;Front page;10.1016/S1389-0417(03)00021-4;2003
21184;Fuzzy probabilities;10.1016/0306-4573(84)90067-0;1984
21186;Firewall Patterns.;;2003
21188;Fluorescent proteins;10.4249/scholarpedia.5410;2008
21190;Flower power;10.1038/359598a0;1992
21193;Handbuch Forschungsdatenmanagement;;2011
21198;Harmonious groups;10.1016/0097-3165(91)90034-E;1991
21204;Hamiltonian games;10.1016/0095-8956(92)90030-2;1992
21207;Handshake Games;10.1016/j.entcs.2006.11.034;2007
21210;Horizonal Generalization;10.1016/b978-1-55860-377-6.50076-1;1995
21213;Hidden Grammars;;1993
21216;Hanzi Grid;10.1007/978-3-540-74000-1_10;2007
21225;Hyperbanana Graphs.;;2013
21230;Hierarchical deduction;10.1007/BF00381144;1987
21235;Habitual domains;10.1287/opre.39.6.869;1991
21238;Humpty Dumpty;10.1145/312379.312958;1999
21240;Hybrid diagrams;10.1016/S0304-3975(02)00036-1;2003
21246;Hybride Diagnosenbewertung;;1986
21248;Hans Dehlinger;10.1145/1086057.1086080;2005
21250;Hippocratic Databases;;2002
21255;Heavy duty;10.1145/1400468.1400507;2008
