ID;title;DOI;year
5028;Curlybot;10.1145/311625.311972;1999
5032;CrossTalk;10.1145/312379.312460;1999
5037;Carousel;10.1145/312379.312874;1999
5039;Chancy;10.1145/312379.312878;1999
5041;Cino;10.1145/312379.312880;1999
5043;Conferences.;10.1111/j.1467-2494.1996.tb00149.x;2001
5047;C5;10.1145/281388.281498;1998
5049;CONVERT;10.1145/365758.365787;1966
5053;Calculators;10.1109/85.929917;2001
5056;COMIT;10.1145/366274.366291;1963
5058;Commentary.;10.1007/BF00118993;1987
5062;Conclusions.;10.1016/S0098-2997(02)00019-5;1988
5067;Communications;10.1016/0933-3657(89)90022-5;1990
5071;Cyberpsychology;;1999
5076;Cyborgs;10.1145/365181.365185;2001
5080;Communications;10.1016/S0140-6736(02)08252-1;2002
5089;Chorus;;1992
5093;Computeranalphabetismus;;1995
5096;Computerethik;;1992
5100;Conclusion;10.1016/0002-9149(86)90726-5;1985
5104;Concurrency;10.1007/3-540-11490-4_25;1981
5108;Concurrency;;1994
5112;Cheminformatics;10.1145/2366316.2366334;2012
5133;Censored!;10.1145/1785414.1785423;2010
5136;COBOL;10.1145/366274.366290;1963
5138;Cybersecurity;10.1145/782941.782965;2003
5141;Capsules;10.1145/800226.806862;1983
5144;Configuration;10.1111/j.1525-1497.2004.40501.x;2003
5147;Chess;10.1145/1045398.1045399;1977
5151;Challenges;10.1145/1056613.1056616;1983
5155;Corrigenda;10.1145/1084772.1084777;2005
5160;Chohon;10.1145/1086057.1086178;2005
5167;Creativity.;10.1145/1094855.1094856;1975
5171;Comittees;10.1109/MASCOT.2005.19;2005
5173;CS++;10.1109/IDEAS.2005.16;2005
5177;Capstone;10.1109/INFOVIS.2005.8;2005
5179;Calidri;10.1145/1179196.1179209;2006
5182;Commute;10.1145/1185884.1185923;2004
5185;CirculaFloor.;10.1145/1186155.1186159;2004
5193;Configuration;10.1109/MIS.2007.6;2007
5218;Currents.;10.1021/es00162a604;1987
5223;CONSTRUCTION.;10.1145/1086057.1086170;1952
5228;Compile!;10.1145/1125118.1125159;2015
5231;CAPs;10.1145/1179196.1179210;2006
5232;Carlitopolis;10.1145/1179196.1179211;2006
5235;COLLADA;10.1145/1185657.1185752;2006
5240;Commiftees;10.1109/HLDVT.2004.1431212;2004
5241;Cowboy;10.1145/1280120.1280257;2007
5244;Code.;10.1016/j.cursur.2004.08.002;2007
5247;Codehunters;10.1145/1281740.1281776;2007
5250;Chrysalis;10.1145/1400468.1400487;2008
5253;Coaching;10.1007/s00278-002-0236-7;2002
5257;Crescando;10.1145/1807167.1807326;2010
5266;Coq;10.1007/11542384_6;2006
5273;Calendar.;10.1155/S0962935196000634;1996
5276;Cell;10.1145/2468356.2479584;2013
5281;Crowdsourcing.;;2014
5284;Cycliophora;10.1145/2503541.2503560;2013
5288;CS2013;10.1145/2505990.2506000;2013
5293;Catharsis;10.1145/2542398.2542435;2013
5294;Cryptogenography;10.1145/2554797.2554800;2014
5305;Conclusion.;10.1016/j.disamonth.2013.10.011;2013
5308;Contents.;10.1002/humu.22655;2015
5313;Cubes;10.1145/2460625.2460711;2013
5319;CSCP;;2002
5326;C;10.1504/IJHPCN.2005.008567;2005
5335;Cyberterrorism?;10.1016/S0167-4048(02)01116-1;2002
5338;Correction.;10.1002/sim.6513;2015
5468;Correction;10.1053/j.gastro.2006.07.026;2006
5473;Conclusion];10.1051/orthodfr/2009004;2009
5481;Comment;10.1016/0021-9681(79)90019-5;1979
5485;Correspondence.;10.1002/bdra.23044;1942
5489;Correction.;10.1016/0022-2364(91)90130-L;1993
5495;Corrigenda;10.1016/S0022-328X(00)95016-2;1973
5499;Correspondence;10.1016/S0022-3468(03)00423-8;2003
5506;CORRESPONDENCE.;10.1016/S0022-3468(74)80112-0;1928
5509;CORRESPONDENCE.;10.1016/S0022-3476(55)80017-0;1936
5512;Correspondence.;10.1002/bdra.23055;1997
5516;Comment;10.1016/S0022-3476(72)80038-6;2000
5519;Correction.;10.3928/0147-7447-19800601-14;1980
5522;COPYRIGHT.;10.1126/science.91.2357.215;1940
5526;Copyright.;10.1109/SIVE.2015.7361279;2005
5527;Cover1;10.1109/TPAMI.2004.80;2004
5600;Content;10.1016/j.teln.2006.11.001;2007
5603;Contents;10.1109/MM.2009.4;2009
5617;C++.;;1992
5621;Concurrency;;1992
5623;[Calendar].;10.1109/MITS.2015.2439521;2015
5627;Comment.;10.1016/0140-3664(91)90036-Z;2012
5631;Comment.;10.1016/0140-3664(91)90064-8;2012
5634;Comment;10.1016/0141-6359(93)90272-C;1993
5638;CyberRail;10.1007/978-1-4020-8157-6_64;2004
5645;Correspondence.;10.1016/0010-440X(87)90073-3;1918
5648;Correspondence.;10.1016/S0033-3506(09)80098-X;1993
5651;Conclusion;10.1016/S0035-1040(06)75719-1;2006
5658;Comment;10.1016/S0034-3617(98)80151-3;1996
5661;Correspondence;10.1016/0016-0032(77)90086-2;2008
5666;CORRESPONDENCE.;10.1016/S0016-0032(05)90028-8;1936
5671;Correction;10.1016/0039-6257(93)90063-D;1993
5676;Correspondence;10.1016/0016-0032(82)90320-9;1874
5680;Correspondence;10.1016/0016-0032(90)90225-8;1991
5683;CrocoCosmos;10.1007/3-540-45848-4_39;2001
5688;Clustering;10.1007/978-3-540-74991-2_3;2007
5692;Clustering;10.1007/978-3-540-31955-9_8;2004
5696;Connectivity;10.1023/A:1025362903620;2004
5701;CAD;;1993
5704;Crack.;;1987
5707;Chair;;2006
5711;Chairs;10.1109/WMTE.2005.12;2003
5713;Cover;10.1109/MISE.2009.5069876;2009
5716;Committees;10.1016/S0167-9317(99)00422-0;1999
5721;Correction;10.1016/0002-9149(88)90587-5;1988
5725;Comments;10.1016/0277-9536(90)90028-Q;1990
5730;Comment];10.1016/0277-9536(84)90183-7;1984
5732;Correction;10.1016/S0002-9610(43)90287-9;1943
5735;Construal;10.1016/0306-4573(96)89140-0;1996
5739;Clarification.;10.1038/sj.embor.7401101;2007
5744;“CVGIP”;10.1016/S0734-189X(83)80023-1;1983
5748;Chores;10.1006/game.2001.0899;2002
5757;Correspondence;10.1016/j.mineng.2004.09.002;2005
5763;CAPTCHAs;10.1016/B978-0-12-385510-7.00003-5;2011
5770;Contend;;2010
5775;C5.;;2008
5782;CRAYON ;10.1109/ICIG.2009.80;2009
5787;Coordinator.;;2002
5790;CodeTalk;10.1109/C5.2010.11;2010
5798;Calendar;10.1016/S0951-8339(01)00003-X;2001
5801;Crowdclustering.;;2011
5807;CICLOP;;1999
5814;Crowdordering.;;2014
5820;Computation;;2007
5824;Connections;10.1007/3-540-55511-0_26;1991
5832;Concurrency;10.1007/3-540-10001-6_26;1975
5837;ConceptTerms.;;2009
5842;Complexity;10.4249/scholarpedia.1623;2007
5844;Cumulants;10.4249/scholarpedia.4699;2009
5848;Crises;10.4249/scholarpedia.1700;2006
5850;Canards;10.4249/scholarpedia.1356;2007
5852;Connectome;10.1073/pnas.1304921110;2013
5854;Conclusion];10.1016/j.neuchi.2010.02.012;2010
5859;CheckMATE;doi:10.1038/nrc809;2007
5865;Community;;2005
5867;Context;;2005
5869;Computationalism;10.1007/BF01063561;1995
5873;CALENDAR;10.1097/00008526-200307000-00001;2003
5875;Calendar;10.1016/S0921-8890(99)90011-8;1999
5878;Conjugacies;;1991
5881;Connect6;;2005
5886;CardioSense3D;;2007
5896;Currents.;;2007
5898;Caching.;;2014
5900;Comment;10.1016/S0969-4765(11)70080-7;2011
5903;Crossbar.;;2011
5904;Checkpointing.;;2011
5906;Cilkscreen.;;2011
5907;Copy.;;2011
5908;Clusters.;;2011
5910;Chaco.;;2011
5912;Cyclops.;;2011
5914;C.;;2011
5916;Charm++.;;2011
5918;Compilers.;;2011
5919;Collect.;;2011
5920;CnC.;;2011
5921;Cilk.;;2011
5923;Cell;;2011
5925;Cilk++.;;2011
5926;COW.;;2011
5927;CBR.;;2010
5928;Correction.;10.1126/science.110.2846.75;1949
5938;Collection.;;2010
5939;CN2.;;2010
5940;Clause.;;2010
5941;Correction;10.1109/T-ED.1986.22584;1986
5948;Cascor.;;2010
5949;CC.;;2010
5950;Category.;;2010
5951;Cost.;;2010
5952;Characteristic.;;2010
5953;CGI.;;2014
5954;CSCW.;;2008
5955;CrimeStat.;;2008
5956;Correspondence;10.1016/S0007-0785(83)80064-7;1983
5960;Chain.;;2008
5961;Canonicity;10.1016/S1571-0661(04)80657-1;2003
5965;Canonicity.;;2013
5968;Cloudwirbel;10.1007/s00287-011-0536-9;2011
5970;Cartoons;"10.1672/0732-9393(2001)018[0005:C]2.0.CO;2";2001
5973;CARTOON;10.3142/107951404781748383;2004
5976;Cartoons;10.1353/wan.2003.0004;1999
5979;Cartoon.;;1999
5981;COSP.;;2008
5982;Cascade;;1999
5987;Coinductive.;;2010
5991;CoreC++.;;2006
5994;CyberSightings;10.1089/109493100316292;2000
5997;CyberSightings;10.1089/cyber.2010.9994;2010
5999;CyberEurope.;10.1089/cpb.2006.9949;2007
6004;CGIS.;;2008
6005;CyberEurope.;;2012
6008;Conclusion.;10.1109/C-M.1975.219000;2005
6011;CyberEurope.;;2013
6014;CLEAR.;;2009
6015;CyberEurope;10.1089/10949310151088596;2001
6018;CyberSightings.;10.1089/cyber.2013.1513;2013
6020;Cursive.;;2009
6021;CyberEurope;10.1089/cpb.2006.9975;2007
6022;CyberSightings;10.1089/109493102753685917;2002
6024;CyberEurope;10.1089/cyber.2010.9993;2010
6025;[Calendar];10.1109/MITS.2013.2250840;2013
6029;CyberSightings;10.1089/1094931041291286;2004
6031;CyberEurope;10.1089/109493103322725504;2003
6034;[Calendar];10.1109/MITS.2013.2281016;2013
6038;CyberEurope;10.1089/cyber.2010.9996;2010
6041;CANPASS.;;2009
6042;CyberSightings;10.1089/cpb.2007.9922;2008
6044;CyberSightings;10.1089/cpb.1998.1.317;1998
6046;CyberSightings;10.1089/cpb.2006.9.104;2006
6048;CyberEurope;10.1089/cpb.1999.2.373;1999
6051;CyberSightings.;;2013
6052;CyberEurope;10.1089/1094931041291277;2004
6054;Calendar;10.1109/MITS.2011.940477;2011
6057;CyberSightings;10.1089/cpb.2005.8.178;2005
6059;Calendar;10.1109/MITS.2010.939929;2010
6062;Committees;10.1016/0010-4655(80)90097-1;1980
6064;Corrections.;10.1126/science.244.4910.1244-b;1989
6070;Correspondence;10.1093/comjnl/8.2.175;1965
6074;Correspondence.;10.1093/comjnl/28.1.95;1955
6078;CBEFF.;;2009
6079;CyberEurope;10.1089/cpb.1999.2.485;1999
6081;CyberSightings;10.1089/cpb.1998.1.427;1998
6082;CyberEurope;10.1089/109493101300210349;2001
6084;Covariate.;;2009
6085;CyberSightings.;;2011
6087;CyberEurope.;;2013
6089;CyberSightings;10.1089/cpb.2007.9919;2008
6090;Calender;10.1109/C-M.1971.216763;1971
6092;[Calendar];10.1109/MITS.2015.2408192;2015
6094;[Calendar].;10.1109/MITS.2018.2884595;2012
6097;Change;10.1016/j.teln.2011.02.003;2011
6099;CHEMTEXT;10.1021/ci00057a006;1988
6102;ChemWindow;10.1021/ci00015a602;1993
6104;Collaboratories;10.1002/aris.1440360103;2002
6108;Cartoon;10.1215/15476715-2-3-8;2005
6111;Calendar;10.1145/1242489.1242506;2007
6115;Calendar;10.1145/1165754.1165770;2006
6118;Calendar;10.1145/1508211.1508226;2009
6120;Calendar;10.1145/945131.945164;2003
6125;Careers;10.1145/1036474.1036493;2004
6127;Copula.;;2011
6131;CALENDAR;10.1097/00008526-200301000-00001;2003
6133;Calendar;10.1145/1122674.1122694;2006
6134;Calendar;10.1097/01.pts.0000242986.55671.08;2007
6136;Curmudgeon;10.1145/966789.966799;2003
6138;Choices;10.1002/ir.22;2002
6142;Chores.;;2012
6144;CDP.;;2009
6145;Corpus.;;2009
6146;Conclusion;10.1016/0022-3956(78)90038-9;1978
6151;Corpora.;;2009
6152;Crabbing.;;2009
6153;CMA.;;2009
6154;CWM.;;2009
6155;Coverage.;;2009
6156;Cipher.;;2009
6157;CIFS.;;2009
6158;CAS.;;2009
6159;Cursor.;;2009
6160;Crawler.;;2009
6161;CDA.;;2009
6162;Curation.;;2009
6163;Commitment.;;2011
6165;Cast.;;2011
6166;Cryptology.;;2011
6167;Credentials.;;2011
6169;Cryptophthora.;;2011
6171;Comment;10.1007/978-1-4020-4104-4_3;2008
6174;CMAC.;;2011
6175;CDH.;;2011
6176;Cryptosystem.;;2011
6177;Cryptanalysis.;;2011
6178;Consciousness;10.1007/BF01064026;1994
6182;CONJECTURE;10.1023/A:1004934806305;1997
6185;Closer;10.1007/s11229-004-6219-1;2005
6189;Certificate.;;2011
6191;CLEFIA.;;2011
6193;Coprime.;;2011
6194;Color.;;2012
6198;Calculemus.;10.1305/ndjfl/1093882950;1980
6201;CyberScams;10.1201/1086/43301.7.4.19990101/31013.2;1999
6205;Chess;10.1145/1045215.1045218;1975
6208;Calendar;10.1109/MITS.2009.933868;2009
6211;Corrigendum;10.1017/S0022377800009855;1975
6214;Correspondence.;10.12968/bjon.2015.24.Sup2.S17;2015
6220;Correspondence.;10.1111/j.1478-4408.1955.tb02085.x;1918
6222;Cataplexy;10.4249/scholarpedia.3317;2008
6225;Correspondence;10.1046/j.1365-2532.1989.620106.x;1989
6229;Correspondence;10.1016/S0021-8707(39)90558-7;1939
6233;Correspondence;10.1016/S0021-8707(41)90196-X;1941
6236;Correspondence;10.1016/S0021-8707(42)90121-7;1942
6239;Correspondence.;10.1046/j.1463-1318.1999.00089.x;1999
6246;Constructibility;10.1007/978-0-85729-121-9_8;2017
6250;[Calendar];10.1109/MITS.2014.2309319;2014
6254;Chess;10.1145/1056777.1056778;1972
6257;Calendar;10.1109/MITS.2010.935749;2009
6259;Cooperation;10.1126/science.176.4034.459;1972
6262;Contrariety.;10.1305/ndjfl/1093956250;1967
6265;Congratulations: ;10.1249/00135124-199703000-00002;1997
6268;Correspondence;10.1288/00005537-189811000-00015;1898
6272;Correspondence;10.1259/0007-1285-24-285-523-b;1951
6278;Correspondence.;10.1259/0007-1285-28-336-687-b;1953
6280;Correspondence;10.1259/0007-1285-32-377-354-a;1959
6284;Correspondence: ;10.1213/00000539-197205000-00036;1972
6288;Correspondence;10.1016/S0016-0032(05)90028-8;1905
6292;Correspondence.;10.1097/IAE.0b013e3181d2f132;1944
6300;Correspondence;10.1057/jors.1951.5;1951
6304;Correspondence;10.1680/geot.1964.14.4.360;1964
6309;Correspondence;10.1680/geot.1967.17.1.68;1967
6313;Correspondence.;10.1680/geot.1969.19.1.161;1969
6317;Comment;10.1784/insi.46.5.250.55565;2004
6320;Crosswords;10.1049/sqj.1965.0038;1965
6324;Correspondence;10.1049/tpe.1972.0074;1972
6330;Connections.;10.1145/1280120.1280252;2005
6332;Cybics.;10.1002/asi.4630310413;1980
6335;Correspondence.;10.1097/IAE.0000000000000571;2015
6341;Comment;10.1017/S0010417500012135;1961
6344;Conclusion;10.1039/tf9373301148;1937
6348;Correspondence.;10.1111/an.2002.43.5.3.2;1924
6352;Conclusions.;10.1177/000271624624700127;2015
6357;Correspondence;10.1080/03071849408445880;1994
6362;Contrastors;10.1093/jos/21.2.95;2004
6365;Correspondence;10.1093/oq/7.1.258-a;1990
6369;Correspondence;10.1093/library/s1-6.1.323;1894
6372;CORRESPONDENCE.;10.1111/an.2003.44.8.3.1;1947
6375;CORRESPONDENCE;10.1111/an.2000.41.6.5;2000
6379;COMMENT;"10.1175/1520-0493(1926)54<253:C>2.0.CO;2";1926
6382;Chance;10.1007/BF00649396;1976
6385;APEmille;10.1016/S0167-8191(99)00052-6;1999
6388;Afterword;10.1016/j.electstud.2010.11.005;1999
6392;ADRIFT;10.1145/281388.281505;1998
6396;Autosate;10.1145/364520.364570;1964
6400;Anecdotes;10.1109/MAHC.2001.4497357;2001
6403;AM+A;10.1145/505103.505125;2002
6406;Accenture;10.1145/505103.505124;2002
6411;Anecdotes;10.1109/MAHC.1989.10025;1988
6414;Addendum;10.1016/S1479-666X(03)80017-3;2003
6419;Anecdotes;10.1109/MAHC.1995.397064;1994
6421;Anecdotes;10.1109/MAHC.1996.539917;1996
6423;Anecdotes;10.1109/MAHC.1997.560740;1997
6425;Amoeba;;1992
6427;Aggregation;;1999
6435;ARC;10.1353/cal.2000.0097;2000
6442;Addendum.;10.1055/s-2006-960194;1991
6445;Außendienststeuerungsystem;;1980
6449;Anwenderschulung;;1990
6453;Assertions;;2000
6456;Afterword;10.1007/3-540-62852-5_7;1996
6462;amethodology;;2005
6466;A;10.1109/PACIIA.2008.342;2008
6488;Accomplishment;10.1145/792704.792722;2003
6490;Akzeptanz;;1993
6491;AFS;;2004
6493;Algorithms;10.1145/512274.512284;1964
6495;AFS;;2001
6497;Afterword;10.1023/A:1024199714724;2003
6501;AFS;;2006
6502;AFS.;;2003
6504;AgentService;;2004
6511;Applications;10.4028/www.scientific.net/MSF.78.115;1992
6514;Argus;10.1007/BFb0042329;1986
6519;Announcement;10.1016/0041-008X(60)90077-6;1960
6523;Acknowledgement;10.1016/0045-6535(75)90038-7;1975
6526;Anecdotes;10.1109/MAHC.2004.1299663;2004
6529;Arteriosclerosis.;10.1016/S0046-8177(85)80142-8;1938
6532;Applications;10.1177/109434200101500211;2002
6536;Anecdotes;10.1109/MAHC.2004.22;2004
6538;Awkward;10.1145/1086057.1086176;2005
6541;Abstracts;10.1145/1088233.1088234;1977
6544;ABSTRACTS;10.1006/hmat.2000.2282;2000
6547;Approvability;10.1145/1128817.1128852;2006
6550;Anecdotes;10.1109/MAHC.2006.23;2006
6555;Abstracts;10.1016/0315-0860(92)90071-I;1992
6559;Acknowledgments.;10.1126/science.167.3918.781-a;1970
6563;ABSTRACTS;10.1006/hmat.1999.2259;1999
6566;AutoCollage;10.1145/1179352.1141965;2006
6574;Acrobats;10.1145/1185884.1185928;2004
6577;Adam001;10.1145/1185884.1185986;2004
6580;Amazilia;10.1145/1185884.1185999;2004
6581;AnthroDance;10.1145/1185884.1186012;2004
6584;Astronauts;10.1145/1186015.1186021;2004
6587;Anthem;10.1145/1186015.1186053;2004
6588;Autonomy;10.1145/1198555.1198675;2005
6590;Abstract;10.1016/j.arth.2004.12.042;2005
6594;Alloneword;10.1145/1255421.1255437;2007
6596;Amfraid;10.1145/1086057.1086175;2005
6603;Accessorizing;10.1145/1142031.1142033;2006
6604;Conclusions];10.1007/978-90-481-3392-5_15;1953
6609;Alternation;10.1109/SFCS.1976.4;1976
6614;Addendum;10.1016/S1092-9134(00)90021-2;2000
6619;Alma;10.1145/1596685.1596692;2009
6621;Anima;10.1145/1596685.1596693;2009
6622;Anchored;10.1145/1665208.1665211;2009
6624;Amagatana;10.1145/1291233.1291313;2007
6626;Alarm;10.1145/1596685.1596690;2009
6629;Amidah;10.1145/1665137.1665162;2009
6632;Awards.;10.1021/es00052a712;1969
6636;APEX;;2001
6667;addingPositivity;10.1145/1795234.1795319;2008
6674;Algorithm;;2010
6677;AMAZONIA.;10.1056/NEJM195211272472215;1952
6681;ABSTRACTS;10.1006/hmat.2000.2300;2001
6684;Architecture;;2011
6689;Analysis.;10.1145/2189835.2189857;2012
6698;ACL2;10.1007/11542384_10;2006
6700;ACKNOWLEDGMENT.;10.1053/AJKD03300s22;1962
6705;CPU;;2006
6707;Amygdala;10.4249/scholarpedia.2698;2008
6709;Azúl;10.1145/2503541.2503548;2013
6717;Anima;10.1145/2542398.2542427;2013
6720;Azul;10.1145/2542398.2542430;2013
6721;Armagedón;10.1145/2542398.2542440;2013
6724;Activities;10.1145/2579339.2579344;1971
6726;Artifacts;10.1145/2503541.2503546;2013
6729;Anecdotes;10.1109/MAHC.2002.1114869;2002
6733;Anecdotes.;;2001
6734;Anecdotes;10.1109/MAHC.2006.23;2006
6735;Announcement;10.1016/0145-2134(94)90001-9;1994
6739;Acknowledgements.;10.1080/02844310701760273;2007
6745;Announcement;10.1016/j.engstruct.2004.05.001;2004
6747;ANNOUNCEMENT;10.1006/bbrc.1996.0114;1996
6751;Anouncements;10.1006/exer.1998.0487;1998
6754;Acknowledgement.;10.1080/09297040500522361;2006
6757;AmericasPATH;;2000
6761;Applicatives;10.1111/j.1749-818X.2008.00078.x;2008
6764;AirPiano.;;2009
6767;Applications;10.3115/982163.982189;1979
6770;Ausblick.;;2006
6773;adbmal;;2003
6778;Acknowledgement..;10.2165/11585800-000000000-00000;1980
6782;AuthorSupportTool;;2009
6786;AgrarRating;;2006
6790;Acknowledgements;10.1016/0167-6393(93)90046-N;1993
6793;Astrometry;10.1126/science.106.2749.203;1947
6796;Amnesia;10.4249/scholarpedia.2789;2008
6799;Acknowledgements;10.1016/S0079-6123(08)63043-5;1991
6802;Averaging;10.4249/scholarpedia.1760;2006
6804;Attractor;10.4249/scholarpedia.1815;2006
6806;Acknowledgements;10.1016/S0167-2991(08)60958-1;1989
6810;Automatisierung;10.1007/s00502-008-0503-6;2008
6813;Algorithmenbibliotheken.;10.1007/s00287-013-0683-2;2013
6816;Acknowledgements;10.1016/S0079-6123(08)64293-4;1986
6823;Averyware;10.1007/s00287-005-0500-7;2005
6825;Avalon;10.1109/MRA.2010.935792;2010
6831;Ankündigung;10.1007/BF02260374;1974
6834;Axel;10.1109/MRA.2009.934821;2009
6843;Announcement.;10.1016/j.jet.2013.01.004;2013
6846;Announcement.;10.1016/j.tripleo.2011.01.022;2014
6853;Anouncement;10.1016/S0098-1354(01)00682-2;2001
6856;Announcement;10.1016/j.ydbio.2008.01.020;2008
6860;Announcements;10.1016/0304-3975(85)90081-7;1986
6863;Announcements;10.1016/0305-0548(81)90023-X;1978
6866;Access;10.1109/MM.1985.304548;1985
6869;Anwendungsberatung.;;1992
6875;AdaNET.;;1991
6877;Artikelwettbewerb.;;1997
6879;Acknowledgement;10.1109/MTV.2005.4;2005
6894;Arbeitsplatzadministration;10.1515/PIKO.2002.172;2002
6897;Agententechnologie;10.1524/itit.47.1.3.58261;2005
6900;ALCHEMY;10.1021/ci00058a012;1988
6903;Ausblick;;1999
6904;Abstracts;10.1007/s00113-003-0601-1;2003
6906;Auftragsdatenverarbeitung.;10.1007/s11623-014-0065-1;2014
6910;Anonymisierungsprotokolle.;10.1007/s11623-012-0170-y;2012
6912;Aufklärung.;10.1007/s11623-014-0152-3;2014
6913;AIS;10.1145/313310.313315;1999
6916;AIS;10.1145/234611.565440;1995
6918;AIS;10.1145/243350.243353;1995
6920;AIS;10.1145/342251.342253;1999
6923;AIS;10.1145/252829.565499;1996
6926;Analysis;10.1007/BF00376043;1989
6930;Augmentation;10.1007/BF00376044;1989
6932;CONSTRUCTION;;2008
6934;AMG.;;2011
6935;Actors.;;2011
6938;Allgather.;;2011
6941;Autotuning.;;2011
6943;Autocatalyses.;10.1021/jp110079p;2011
6950;Arabic;10.1109/ITNG.2010.199;2010
6954;Algebra;doi:10.1038/scientificamerican03031849-186q;1983
6958;Algorithmen;;1991
6961;Accuracy.;;2010
6963;Access;10.1111/j.1548-1433.2009.01067.x;2009
6966;AODE.;;2017
6967;AppleGuide;10.1145/235008.235013;1996
6971;ACO.;;2017
6972;Anticipation;10.1080/03081070903453735;2010
6976;AdaBoost.;;2017
6981;Assertion.;;2017
6982;ARTDP.;;2017
6983;Abduction.;;2017
6985;Agent.;;2017
6988;AQ.;;2017
6989;AUC.;;2017
6990;Accuracy.;;2008
6992;ArcIMS.;;2017
6994;Anamolies.;;2017
6995;akNN.;;2017
6996;Adaptive.;;2017
6997;Albedo.;;2009
6999;Azimuth.;;2009
7000;Alignment.;;2010
7003;Accessibility;10.1007/978-0-387-73003-5_2008;2018
7005;Acknowledgments;10.1016/B978-0-12-373972-8.00030-9;2009
7011;AFI.;;2009
7014;ARBAC97.;;2009
7015;Analogy.;;2009
7016;Array.;;2009
7017;ADBMS.;;2009
7018;Acknowledgments;10.1016/S0074-7742(07)80002-X;2007
7022;AXML.;;2009
7023;ATA.;;2009
7024;Authorizations.;;2011
7026;AES.;;2011
7027;ACM.;;2011
7028;Aging.;10.1007/BF01324786;1987
7032;Acquirer.;;2011
7034;Awards;10.1145/1090785.1133181;2005
7038;Anthropometrics.;;2011
7039;Aggregates;;1995
7041;Autocorrelation.;;2011
7043;Ariel;10.1007/978-1-4419-8656-6_11;1999
7048;Availability.;;2011
7050;Anonymity.;;2011
7051;Arithmetik;;2001
7054;Adware.;;2011
7055;Algeria];10.1016/0301-4215(92)90162-U;1992
7060;Anonymization.;;2012
7064;Algorithmik;;2001
7066;Antivirus.;;2011
7067;Architekturgeometrie.;;2010
7072;Authentication.;;2011
7074;Aftershocks;10.1145/253607.253916;1996
7076;A;10.1007/11955757_25;2006
7082;Attention.;10.4249/scholarpedia.1538;1977
7085;Appendix;10.1016/S0065-2881(05)49013-6;2006
7087;A.;;2011
7092;AbstractMaster;;2008
7096;APPLICATIONS;10.1007/978-0-387-35973-1_62;2009
7100;Alphabet.;;2011
7101;Announcement;10.1016/0167-9457(89)90026-2;1989
7104;Abstract.;10.1038/kisup.2013.30;2013
7106;Abstracts.;10.1002/pbc.25395;2015
7118;Abstracts;"10.1002/(SICI)1522-7138(199722)11:3<64::AID-DIR9>3.0.CO;2-V";1997
7122;Announcement;10.1016/0006-291X(83)91735-7;1983
7126;Addendum;10.1016/0016-7037(91)90323-W;1991
7128;Announcement;10.1016/0016-7037(75)90094-0;1975
7133;Acknowledgment;10.1287/opre.20.5.1065;1972
7136;Announcement;10.1016/0022-1910(78)90002-1;1978
7139;Announcements.;10.1016/S1477-8939(03)00014-0;2003
7142;Announcements;10.1016/0022-2828(92)91169-6;1992
7144;Announcement;10.1016/0022-2828(80)90095-4;1980
7147;Corrigendum.;;2014
7151;`Porngate'?;10.1016/S0167-4048(00)06012-0;2000
7154;``Now;;1995
7158;Adjunctions;;1986
7161;Amber;10.1007/3-540-17184-3_38;1986
7165;APL87;10.1145/28315.28323;1987
7170;Algorithms;10.1016/0141-9331(84)90070-X;1984
7173;Autocircumscription;10.1016/0004-3702(88)90003-3;1988
7176;Announcement.;10.1111/j.1601-5215.2011.00633.x;2001
7178;Announcements;10.1016/0022-460X(72)90458-0;1972
7181;Announcement;10.1016/j.tripleo.2011.04.035;1999
7183;ANNOUNCEMENT;10.1006/jcph.2001.6840;2001
7187;Awards;10.1109/TNS.2002.1039660;2002
7191;Abstracts.;10.1155/S0962935194000761;1994
7193;Announcement;10.1016/0145-2134(86)90075-X;1986
7197;APL\?;10.1145/97808.97845;1990
7202;Addendum;10.1016/0146-6380(89)90063-6;1989
7207;ATExpert;10.1006/jpdc.1993.1057;1993
7212;ArchStudio;10.1145/340855.341063;2000
7213;Arabica;10.1145/340855.341053;2000
7214;AutoMod;;1994
7219;Abstracts;10.1016/0161-7346(81)90090-0;1981
7223;AutoStat;;1994
7225;AutoView;10.1145/224401.224675;1995
7228;Aengus;10.1145/259081.259106;1997
7229;Assumption;10.1126/science.147.3657.459-b;1965
7231;ADN;10.1145/259081.259319;1997
7235;Acknowledgment;10.1016/0165-1684(91)90123-Z;1991
7238;Anaconda;10.1145/259081.259324;1997
7240;Altar;10.1145/253607.253630;1996
7242;Alice;10.1145/280953.281369;1998
7247;Alluromania;10.1145/280953.281479;1998
7249;Aerobot;10.1145/281388.281791;1998
7251;Alèthéia;10.1145/281388.281796;1998
7253;Antics;10.1145/281388.281798;1998
7256;Antz;10.1145/281388.281802;1998
7258;Arthur;10.1145/281388.281805;1998
7260;Architecture;10.1145/287831.287838;1998
7273;Anecdotes;10.1109/MAHC.1980.10038;1980
7275;Alternation;10.1145/322234.322243;1981
7278;Advertisement.;10.1021/es60038a905;1970
7282;Abstracts;10.1053/j.jepm.2008.03.016;2008
7286;Apparition;10.1145/2601080.2601092;2014
7289;Atome.;10.1038/199746d0;2014
7293;Acknowledgments;10.1016/S0167-5648(03)80054-0;2003
