ID;title;DOI;year
35438;Color Plates.;10.1109/SIBGRAPI.2008.50;2008
35450;Chaining Patterns;10.1007/978-3-540-39644-4_20;2003
35453;Conflict Propogation;;1990
35457;Condensation Principle.;;2000
35461;Coding Patterns;doi:10.1038/scientificamerican09291860-214b;1986
35464;Color Plates;10.1016/S0070-4571(08)10032-2;2008
35469;Cryptography policy;10.1016/S0267-3649(97)86898-7;1997
35471;Click Passwords;10.1007/0-387-33406-8_30;2006
35476;Cooperative Pathfinding;;2005
35479;Contextual Preferences;;2008
35484;Copula Processes;;2010
35487;Constrained probability.;;2012
35490;Contextos ponderados;;1999
35495;Cut & Paste;10.1145/263661.263678;1997
35500;Constraint Patterns;10.1007/978-3-540-45193-8_4;2003
35502;Continental Pronto;;2001
35506;Concurrent programs;10.1007/3-540-11981-7_19;1980
35509;Chaotic Protocols;10.1007/978-3-540-24707-4_106;2004
35514;Cognitive psychology;10.4249/scholarpedia.2769;2007
35517;Current Projects;10.1097/00006534-197502000-00105;1976
35531;Conformal predictors.;10.1007/s13748-012-0024-8;2012
35536;Collision Prediction;10.1115/1.1632526;2003
35541;Class Pricing;10.1287/mksc.1080.0425;2008
35543;Chemistry Preprints;10.1021/ci010389p;2002
35546;Choreo: pod;;2009
35552;Collaborative Projects;;2002
35554;Conference programme;10.1007/BF02796160;2004
35560;Culminating Paths;;2008
35566;Coding Partitions;;2007
35570;Cell Processor.;;2011
35571;Cilk Plus.;;2011
35572;Concurrent Prolog.;;2011
35573;Closest Point.;;2017
35574;Coevolutionary Principles.;;2012
35579;Chroot Prison.;;2011
35580;Cryptographic Protocol.;;2011
35581;Client Puzzles.;;2011
35582;Cryptographic Puzzles.;;2011
35583;Computational Puzzles.;;2011
35585;Color Perception.;;2012
35588;Cover picture.;10.1002/mrc.4267;2015
35599;Clustering processes;;2010
35601;Cache Memories;10.1145/356887.356892;1982
35603;Capability Managers;10.1109/TSE.1978.233870;1978
35606;Complex mediation;10.1207/s15327051hci2004_1;2005
35608;Computable Models;10.1016/S1470-1804(09)01510-7;2010
35612;Coordination mechanisms;10.1016/j.tcs.2009.01.005;2009
35618;Cartesian Monoids;10.1016/j.entcs.2010.08.026;2010
35621;Context Maintenance;;1991
35624;Conviviality measures;;2011
35634;Causal Modeling;;1993
35639;Crowdsourcing Maps;10.1109/MC.2011.338;2011
35641;Crowd mining;10.1145/2463676.2465318;2013
35646;Combinatorial maps;10.1016/0095-8956(83)90002-3;1983
35649;Compact Models;10.1111/j.1467-8659.2010.01842.x;2011
35652;Crypto-Multimedia.;;2014
35656;Computer modelling;10.1002/qre.1073;2009
35658;Cognitive modelling;10.1080/14626269209408318;1992
35661;Computational musicology;10.1007/BF01830711;1993
35666;Construction Morphology;10.1111/j.1749-818X.2010.00213.x;2010
35668;Composing models.;10.3166/JANCL.21.397-425;2011
35673;Channel Modeling.;;2010
35678;Covering machines;10.1016/0012-365X(92)90536-O;1992
35681;Causal Memory;10.1007/BFb0022435;1991
35687;Clustering Motion;10.1007/s00454-004-2822-7;2004
35690;Causal Probability;10.1023/A:1019631104110;2002
35693;Computer/Man;;2006
35696;Connected Matchings;10.1007/3-540-36478-1_5;2001
35699;Cartop manipulation;10.1109/ROBOT.2003.1242150;2003
35704;Context Mereology.;;2007
35708;Coordination Mechanisms;10.1007/978-3-540-27836-8_31;2004
35710;Croatian Memories.;;2014
35715;Compressive Matting.;;2012
35720;Credibility Models;;2007
35728;Cortical memory;10.4249/scholarpedia.1644;2007
35730;Celestial Mechanics;10.1126/science.218.4573.673;1982
35733;Color mixture;10.4249/scholarpedia.10686;2011
35734;Connection method;10.4249/scholarpedia.6816;2009
35735;Conjugate maps;10.4249/scholarpedia.5420;2007
35736;Center manifold;10.4249/scholarpedia.1826;2006
35738;CODAM model;;2007
35742;Concurrent Machines;10.1093/comjnl/28.5.449;1985
35744;Core Models;;1983
35747;Consensus meshing.;;2012
35751;Collaborative Multimodality.;;2012
35754;Code Motion;10.1137/0209030;1980
35757;Computable metrization;10.1002/malq.200710009;2007
35761;Comprehending Monads;10.1017/S0960129500001560;1992
35762;Cedar Multiprocessor.;;2011
35764;Cray MTA.;;2011
35765;Concurrent ML.;;2011
35767;Connection Machine.;;2011
35769;Congestion Management.;;2011
35771;Committee Machines.;;2017
35772;Content Match.;;2017
35773;Certificate Management.;;2011
35774;Confidentiality Model.;;2011
35775;Climate modeling;10.1109/MCISE.2002.1032425;2002
35778;Correlation methods;10.1016/0005-1098(80)90076-X;1980
35781;Convex Programming;10.1007/978-0-387-89552-9_3;2015
35786;Colour Memory.;10.1126/science.308.5721.492c;2006
35789;Crystallographic modelling;10.1007/BF01531996;1988
35799;Categorical Perception;10.1007/978-3-642-11694-0_4;2010
35809;EICAR 2005;10.1109/MSP.2005.96;2005
35812;Edsac 2;10.1109/85.194055;1992
35815;ECCB 2006.;10.1093/bioinformatics/btl631;2007
35819;Elevation #2;10.1145/1280120.1280256;2007
35821;ESREL 2007;10.1016/j.ress.2009.01.011;2009
35828;ESREL 2002;10.1016/j.ress.2004.01.004;2004
35833;Editorial 2008.;10.1111/j.1755-0998.2008.2514_1.x;2009
35842;Editorial 2004;10.1016/j.jdermsci.2004.12.001;2005
35846;EUROSIM 2007;10.1016/j.simpat.2008.07.002;2008
35851;Editorial 2005;10.1016/j.zool.2005.12.001;2006
35855;Ensembl 2006.;10.1093/nar/gkj133;2006
35894;Ensembl 2014.;10.1093/nar/gkt1196;2014
35937;Ensembl 2006;10.1093/nar/gkj133;2006
35956;Ensembl 2005.;10.1093/nar/gki138;2005
35976;ER 2002;10.1016/j.datak.2004.10.005;2005
35979;ECAI 2000;;2001
35984;ECCBR 2008;;2008
35985;EUMAS 2003;;2004
35987;EKAW 2004 ;;2005
35988;EUMAS 2008;;2009
35990;Editorial 23;10.1007/s10698-005-4510-y;2005
35993;Ensembl 2008.;10.1093/nar/gkm988;2008
36002;Concurrent meld;10.1145/67386.67419;1988
36005;Comprehending monads;10.1145/91556.91592;1990
36006;Collapsing Modalities;;2009
36008;Color Management.;;2012
36011;Compact Multigrid;10.1137/0913007;1992
36015;Correlated matroids;10.1017/S0963548308009152;2008
36019;Coloring matroids;10.1016/S0012-365X(96)00167-7;1997
36022;Continuous Machines;10.1016/S0019-9958(73)90533-0;1973
36024;Cyberspace psychopathology.;10.3389/conf.neuro.14.2009.06.016;2009
36029;Crash mapping;10.1145/280953.289315;1998
36032;Case #M1251;10.1145/312379.312875;1999
36034;Counter machines;10.1016/S0020-0190(99)00116-7;1999
36037;Caveat Presentor;10.1002/asi.4630230213;1972
36039;Clothing manipulation;10.1145/1201775.882328;2002
36042;Cool Machines;;1994
36045;Customized Microcomputers;10.1007/3-540-11172-7_5;1981
36049;Combining Monads;;1992
36051;Combining models;;2002
36056;Chair Messages;;2017
36059;Crime Modeling;10.1287/opre.50.1.16.17794;2002
36062;Consistency modeling;10.3115/1075812.1075943;1994
36068;Concurrent Metareasoning;10.1007/s11227-006-0927-x;2006
36071;Changing Modalities;10.1093/logcom/14.2.251;2004
36074;Cayley maps;10.1016/j.jctb.2005.04.007;2005
36082;Clothing manipulation;10.1145/1185657.1185782;2006
36087;Column modeling;10.1145/1186223.1186297;2004
36091;Cross-mapping;10.1145/1198555.1198583;2005
36094;Comparing medians;10.1016/j.csda.2005.12.008;2006
36098;Complexity management;10.1057/dddmp.2008.1;2008
36105;Combinatorial Merging;10.1109/TC.1976.1674574;1976
36107;Composition models;;1997
36112;Clustering Methods;;2005
36113;Correlation Matrices;10.1007/3-540-60590-8_21;1994
36119;Coalgebraic Monads;10.1016/S1571-0661(04)80360-8;2002
36125;Cigarette Money;10.1006/jeth.2000.2731;2001
36132;Cooperative management;;1995
36135;Configuration Management;;2004
36137;Change Management;;2005
36138;Configuration Management;;1988
36140;Cardiac MRI;;2004
36142;Combining Models;10.1007/978-1-4471-0151-2_24;0
36145;Computer networks;10.2307/1175093;1988
36148;Conspiracy numbers;10.1016/0004-3702(90)90071-7;1990
36150;Communication networks;10.1080/07399339009515880;1991
36152;Counting networks;10.1145/185675.185815;1994
36156;Credal networks;10.1016/S0004-3702(00)00029-1;2000
36160;Crossing Numbers;10.1007/978-3-540-46515-7_23;1998
36164;Communication Network.;;1981
36166;Cooperative Nets;10.1007/3-540-58152-9_26;1994
36170;Collaborative Nets;;2000
36174;Correction Networks;;1999
36180;Course notes;10.1145/1088309.1088310;1975
36183;Clutter nonidealness;10.1016/j.dam.2005.05.032;2006
36188;Chaos Numbers;10.1109/CIMCA.2006.65;2006
36195;Computer Networks;10.1109/C-M.1970.216702;1970
36200;Complex Networks.;10.1080/00207160802134547;2008
36206;Cosserat nets.;10.1109/TVCG.2008.102;2009
36211;Computer Networks;;2009
36214;Complex networks.;10.1162/artl_e_00037;2011
36219;Computational Neuroscience;;2013
36222;Computational neuroergonomics.;10.1016/j.neuroimage.2011.05.027;2012
36227;[Copyright notice];10.1109/CloudCom.2015.3;2015
36231;Corporate networks;;1994
36235;Camera notes;10.1109/ICME.2005.1521511;2005
36237;Computer Networks;10.1016/0378-4754(79)90092-2;1980
36242;Computer-Netzwerke;;1992
36243;Combining Narratives;;1998
36247;Community Networking;;1997
36251;Computational Neuroethology;10.4249/scholarpedia.5307;2008
36254;Collaborative Networks;10.1007/0-387-34403-9_4;2006
36261;CREB Nets;;2002
36265;Computable Numberings;10.1007/978-3-540-39813-4_14;2003
36270;Cognitive neuropsychology;10.4249/scholarpedia.3644;2008
36272;Computational neuroanatomy;10.4249/scholarpedia.1313;2008
36275;Cultural Naturalism;10.3390/e12061325;2010
36278;Contextual nets;10.1007/BF01178907;1995
36283;Conference notes;10.1007/BF00940829;1986
36288;Caches, NUMA.;;2011
36289;Community Networking:;10.1016/j.comnet.2015.10.003;2015
36295;Computational kinematics;;1995
36299;Common knowledge;;1992
36302;Cocoa Krispies;10.1145/1234741.1234744;2007
36304;Constrained kinds;10.1145/2384616.2384675;2012
36309;CoRE Kernels.;;2014
36312;CBR: Kontaktadressen;;1996
36313;Cantor knots;10.1016/j.cag.2005.09.025;2005
36314;Conference Keynote;;2007
36318;Conference Keying.;;2011
36319;Citation Information;10.1109/HICSS.2011.98;2011
36321;Composing Invariants;10.1007/978-3-540-45236-2_23;2003
36325;Computational lexicography;10.1007/BF02259630;1985
36327;Computing lightness;10.1016/0167-8655(87)90034-1;1987
36330;Computational logic;;1992
36334;Closure lattices;10.1016/0012-365X(96)00043-X;1994
36336;Classic learning;10.1007/BF00114009;1996
36340;California landscape;10.1145/280953.281413;1998
36342;Constantine & Lockwood;10.1145/505103.505126;2002
36345;Computer Languages;10.1049/ir:19890155;2001
36347;Cartesian logic;10.1016/S0304-3975(00)00328-5;2002
36350;Combinatorial Landscapes.;10.1137/S0036144501395952;2002
36353;Composition Languages;;2003
36360;Customization Lite;;1997
36367;Circular Languages;10.1023/B:JLLI.0000028335.19112.1d;2004
36371;Controlling Learning;10.1109/ICALT.2006.122;2006
36374;Crossed lines;10.1145/1413634.1413744;2008
36377;Curriculum learning;10.1145/1553374.1553380;2009
36385;Conceptualizing Images;10.1016/S0262-8856(99)00060-8;2000
36391;Computational ludics;10.1016/j.tcs.2010.12.026;2011
36394;Causal learnability;10.5591/978-1-57735-516-8/IJCAI11-174;2011
36397;Coding livecoding;10.1145/2556288.2557049;2014
36405;Charlotte Lee;10.1145/2590601;2014
36407;Cataphoric Lexicalisation;;2010
36412;Combining Lagrangian;;2011
36458;Calendar Logic;;1998
36460;Combinator Logics;10.1023/B:STUD.0000027466.68014.52;2004
36463;Computerunterstütztes Lernen;;1997
36466;Calculus Light;;2011
36469;Coalgebraic logic;10.1016/S0168-0072(98)00042-6;1999
36471;Circumscriptive Ignorance;;1982
36474;C++ Idioms;;1998
36476;Centrality Indices;10.1007/978-3-540-31955-9_3;2004
36485;Concentration Inequalities;10.1007/978-3-540-28650-9_9;2003
36492;Cocktail II.;;2010
36496;Concentration Inequalities;;2008
36498;Computational Imaging;;2002
36500;Contextual Innovation;;2007
36504;Chaotic itinerancy.;;2013
36506;Communicative Intelligence;;2007
36510;Controlling Inheritance;;1996
36512;Competitive intelligence;10.1002/aris.1440360109;2002
36515;Connexive Implication;;1966
36517;Computação imprecisa;;1997
36520;Color indexing;10.1007/BF00130487;1991
36523;Control Inteligente;10.4114/ia.v4i10.661;2000
36529;Constructive Induction.;;2017
36530;CLP (intervals);10.1145/242224.242315;1996
36532;Computer immunology.;10.1111/j.1600-065X.2007.00499.x;2007
36538;Come in…;10.1145/253607.253622;1996
36540;Computable invariance;10.1016/S0304-3975(98)00095-4;1999
36543;Convex Languages;;1972
36545;Causal Logic;;1998
36547;Continuous Languages.;;2008
36552;Collective intentions;;2002
36557;Context Institutions;;1995
36560;Computable Invariance;10.1007/BFb0045081;1997
36562;Crypto-integrity;10.1007/3-540-36178-2_35;2002
36564;Color Illustrations;10.1016/0263-7855(92)80073-M;1991
36567;Cognitive implants;10.1145/2563407;2014
36568;Cover Image;;2018
36571;Coding isomorphisms;10.1145/366959.366972;1960
36574;Channeling innovation;10.1145/763940.763935;2002
36576;Common interests;10.1145/838830.838840;2003
36578;Combinatorial inequalities;;2000
36582;Conversational implicatures;10.3115/1118078.1118102;2001
36586;Composing invariants;10.1016/j.scico.2005.08.001;2006
36588;Computational illumination;10.1145/1185657.1185739;2006
36591;Course introduction;10.1145/1281500.1281573;2007
36594;Content identification;10.1145/1456520.1456521;2008
36598;Circumscribing Inconsistency;;1997
36600;Complex interaction;10.1145/1746259.1746262;2008
36604;Camouflage images;10.1145/1833349.1778788;2010
36609;Comparative informatics;10.1145/1925820.1925828;2011
36613;Computational illumination;10.1007/978-3-642-16687-7_5;2010
36616;Context insertions;;2011
36625;Communicative images;;2011
36630;Commitment Issues;10.1145/1716383.1721964;2010
36631;Conference Introduction.;10.1109/CVMP.2011.5;2012
36635;CloudFlow Introduction;10.1109/IPDPSW.2013.300;2013
36639;Craig interpretation;10.1007/978-3-642-33125-1_21;2012
36645;Commercial law;10.1016/S0267-3649(97)80171-9;1997
36646;Cyber law;10.1016/j.clsr.2006.10.006;2007
36650;Causal interactions;10.1145/2556288.2557216;2014
36655;Compiler Infrastructure;10.1007/s10766-013-0250-0;2013
36659;Contextual insights;10.1145/2567948.2577280;2014
36672;CCTV - Ink;10.1145/2077356.2425780;2011
36676;Collective Intelligence;10.1007/s12599-010-0114-8;2010
36679;Cárnico-ICSPEA2;10.1016/j.ejor.2005.03.064;2007
36696;Causal Interfaces.;;2014
36699;Complex Integral;10.2478/v10037-009-0029-3;2009
36704;Competitive Intelligence.;10.1007/BF03250953;2004
36709;Causal Inference;;2010
36713;Computational Integration;;1998
36717;Cofactor iteration;10.1145/231191.231197;1996
36719;Contingent identity;10.1093/mind/LXXXV.338.262;1976
36724;Contracting Logics.;;2012
36729;Canned Lightsources;;1998
36733;Composition Languages.;;2002
36735;Compiling Logics.;;2012
36740;Chaos limited.;;1995
36743;Contrastive Logic;10.1093/jigpal/3.5.725;1995
36745;Computational Logic;;1949
36748;CM-Lisp.;;2011
36749;Competitive Learning.;;2010
36750;Clause Learning.;;2017
36751;Computer intelligence;;1997
36755;Computational imagery;10.1016/0364-0213(92)90037-U;1992
36758;Cartographica Information.;10.3138/0X24-6G62-4060-1V24;2001
36760;Credible implementation;10.1016/j.geb.2005.09.001;2006
36766;Conveying Information;10.1023/A:1005162716568;2000
36769;Core Java;;1996
36776;Computational journalism;10.1145/2001269.2001288;2011
36781;Changing Jobs;10.1109/MITP.2013.25;2013
36782;Cellular jamming.;;2012
36785;Chroot Jail.;;2011
36787;Computer graphics;10.1016/0360-1315(87)90034-0;1987
36793;Computational geometry;;2002
36798;Computational geometry;10.1145/130956.130957;1992
36800;Continuous Grammars;10.1016/S0019-9958(80)90492-1;1980
36803;Cubic graphs;10.1145/234782.234783;1995
36809;Conformant Graphplan;;1998
36813;Computational geometry;10.1145/300307.300310;1998
36817;Connection graphs;10.4064/fm192-2-1;2006
36822;Cutting glass;10.1145/336154.336223;2000
36826;Concordance graphs;10.1006/eujc.1999.0368;2000
36829;Combination Generators;10.1145/355826.355830;1979
36835;Cascade Generalization;10.1023/A:1007652114878;2000
36838;Computer Go;10.1016/S0004-3702(01)00121-7;2002
36840;Conjunctive grammars;;2001
36843;Code Generators;10.1109/52.55230;1990
36846;Collage Grammars;10.1007/BFb0017403;1990
36851;Concept Gaming;;2002
36858;Combinatorial Geometry;;1991
36861;Cellular gravity;;1999
36865;Chart Generation;10.3115/981863.981890;1996
36868;CHR grammars;10.1017/S1471068405002395;2005
36872;Céline Guesdon;10.1145/1086057.1086093;2005
36874;Coherence graphs;10.1016/j.artint.2008.09.001;2009
36880;Critical gameplay;10.1145/1690388.1690492;2009
36883;Compressed Genotyping.;10.1109/TIT.2009.2037043;2010
36892;Confidential Gossip;10.1109/ICDCS.2011.71;2011
36898;Cancer genomics;10.1145/2020408.2020414;2011
36902;Computational geography;10.1145/2063576.2064030;2011
36907;Consensus games;;2012
36912;Crypto galore!;;2012
36915;Cubic groups.;;2010
36918;Cooperation Game;10.1080/14626260802422498;2008
36921;Cracking GSM.;;2011
36924;Creative Gardens.;;2013
36927;Collocational Grammar;;1996
36931;Computer games;10.1007/BF01408516;2000
36934;Conditional grammars;10.1016/S0022-0000(77)80035-4;1977
36937;Computer-Grafik;;1988
36939;Comparative Genomics.;10.1007/978-3-642-16345-6_26;2011
36941;Cyclic graphs;10.1016/S0166-218X(99)00121-3;2000
36945;Code Generation;10.1007/3540069585_57;1976
36946;Controlling Guards;10.1126/science.305.5688.1210i;2004
36949;Color groups;10.1016/0166-218X(79)90014-3;1979
36952;Consanguinity graphs;10.1016/0012-365X(80)90260-5;1980
36955;Consulting Guru;;2002
36957;Cyber Graphics;10.1109/CW.2002.1180853;2004
36960;Commitment games;10.1016/j.geb.2008.05.001;2009
36961;Computer graphics;10.1016/0097-8493(92)90036-U;1992
36966;Conservative graphs.;10.1002/jgt.3190040109;1980
36970;Condition Graphs;;1988
36975;Consecutive Guards;;1994
36980;Coursewares' Generating;10.1109/ITRE.2006.381538;2006
36985;Controlled gossip.;;2011
36990;Collecting Gold;10.1007/978-3-540-79043-3_17;2007
36996;Constraint Gain;10.1109/TIT.2004.833349;2004
37001;Centralisateurs génériques.;;2013
37002;Conceptual Graphs.;;1992
37004;Code Generation.;;2011
37006;Computational Grid;10.1007/978-0-387-35973-1_162;2008
37010;Combination Generator.;;2011
37012;Comparing gnomes;10.1109/5992.976436;2002
37014;Cover image.;10.1002/ar.23012;2015
37018;Computational electronics;10.1016/S0927-796X(02)00039-6;2002
37023;Cluster Editing.;;2013
37027;Cluster Ensembles;10.1007/3-540-28084-7_6;2004
37031;CRM Evaluation.;;2010
37035;Contextual emergence;10.4249/scholarpedia.7997;2009
37037;Caveat emptor;"10.1002/(SICI)1099-1190(199907/08)9:4<209::AID-NEM327>3.0.CO;2-0";1999
37041;Conditional extremals.;10.1007/s00498-012-0081-3;2012
37045;Complete Exchange.;;2011
37046;Creative Ecosystems.;;2009
37049;Conceptual Graphs;10.1007/3-540-26661-5_13;1992
37053;Constructive empiricism;10.1007/BF01064017;1994
37057;Complementary Explanations;10.1023/A:1005270806908;1999
37060;Cognitive ecology.;10.1111/j.1756-8765.2010.01089.x;2010
37063;Constraint hierarchies;10.1145/38807.38812;1987
37071;Constraint hierarchies;10.1007/BF01807506;1992
37075;Constructible hypergraphs;10.1016/0012-365X(91)90109-F;1991
37078;Concurrent Haskell;10.1145/237721.237794;1996
37083;Cascade Hashing;;1984
37087;Constraint Hierarchies;10.1007/3-540-61479-6_17;1996
37090;Cuckoo hashing;10.1016/j.jalgor.2003.12.002;2004
37094;Consumer Habituation;10.1287/mnsc.1030.0185;2004
37097;Competition hypergraphs;10.1016/j.dam.2004.02.010;2004
37102;Conversational HELP;10.1145/1045283.1045326;1977
37105;Commuting Hyperoperations;10.1109/ISMVL.2006.15;2006
37110;Computational Humor;10.1109/MIS.2006.22;2006
37126;Color harmonization;10.1145/1179352.1141933;2006
37130;Copycat hand;10.1145/1179133.1179138;2006
37135;Compressed Hashing;10.1109/CVPR.2013.64;2013
37143;Contextualizing histogram;10.1109/CVPRW.2009.5206856;2009
37146;Combining haplotypers;;2007
37151;Cognitive Hacking;10.1016/S0065-2458(03)60002-1;2004
37157;Composing Haggis;;1995
37160;Computer Education;;2018
37164;Collaborative efforts;10.1145/125319.125411;1991
37165;Computing essentials;;1994
37169;Computational Electromagnetics;10.1145/234313.234357;1996
37172;Computational expressionism;10.1145/312379.312562;1999
37174;Collective education;10.1145/381344.381353;2001
37177;CERN experience;10.1145/504092.504100;1988
37181;Concurrent Engineering;10.1007/3-540-60286-0_116;1995
37188;Capturing Emergence;;1999
37192;Clean elections;10.1145/1400181.1400188;2008
37195;Cryptography Everywhere;10.1007/3-540-44448-3_6;2000
37197;Concept extraction;;1982
37200;Cybernetic experiments;10.1145/800192.805803;1973
37202;Concept Equations;10.1093/logcom/14.3.395;2004
37204;Cooking effects;10.1145/1281500.1281589;2007
37206;Computer Elements;10.1109/C-M.1976.218495;1976
37211;Computer Education;10.1109/MC.1980.1653656;1980
37216;Computational epigenetics.;10.1093/bioinformatics/btm546;2008
37220;Compiling Esterel;10.1007/978-0-387-70628-3;2007
37225;Circumscribing Equality;;1989
37228;Computational Epidemiology;10.1109/MCSE.2010.7;2010
37229;Clusterer ensemble;10.1016/j.knosys.2005.11.003;2006
37233;Connected environments;10.1145/1866029.1866059;2010
37236;Cryptographic Engineering;;2010
37240;Cloudy ethics;10.1145/2003616.2003618;2011
37241;Considerate Equilibrium;10.5591/978-1-57735-516-8/IJCAI11-050;2010
37247;Carrier ethernet;10.1109/MCOM.2008.4623713;2008
37253;Characterizing eParticipation.;10.1016/j.ijinfomgt.2007.08.002;2007
37256;Contingency exigency;10.1145/2325702.2325711;2011
37258;Calm Economics;10.1109/MM.2012.60;2012
37259;Cluster ensembles;10.1002/widm.32;2011
37263;Counting extensions;10.1016/0097-3165(90)90070-D;1990
37266;Computational Euclid;;2006
37269;Concurrent engineering.;;2008
37273;CNF Encodings;10.3233/978-1-58603-929-5-75;2009
37275;Cipher equipment;;1989
37277;Clarify function];10.1145/44546.44552;1988
37279;Counting forests;10.1016/0012-365X(90)90139-9;1990
37282;Crossing families;10.1145/109648.109687;1991
37291;CONCURRENT ENGINEERING;10.1080/08982119108918900;1991
37294;Counting Functions;10.1305/ndjfl/1093634488;1992
37297;Cape Flora;10.1186/gb-spotlight-20010713-02;2001
37300;Converging flows;10.1145/312379.312883;1999
37302;Chaotic hypothesis;10.4249/scholarpedia.5906;2008
37303;Contained Hypermedia;;1995
37308;Construct Heterarchies;10.1016/S0020-7373(80)80037-X;1980
37309;Change Happens;;2006
37311;Consistent Hashing.;;2011
37312;Compiling Flang;10.1007/3-540-55460-2_21;1991
37317;Characteristic Formulae;10.1007/BFb0035794;1989
37319;Cayley Factorization;10.1007/3-540-51084-2_50;1988
37322;Compiling Flang;10.1007/3-540-55984-1_27;1992
37325;CSCL - Forschungsprojekte;;2002
37327;Computational folkloristics;10.1145/2209249.2209267;2012
37332;Current features;10.1145/1378727.1378731;2008
37334;Computing futures;10.1145/800101.803307;1977
37342;Component Frameworks;10.1109/TOOLS.2001.10007;2001
37346;Composing fractals;10.1017/S0956796804005167;2004
37348;Chairs Forward;10.1109/BIBE.2005.15;2005
37350;Curved folding;10.1145/1399504.1360674;2008
37353;Click Fraud;10.1109/MC.2007.232;2007
37355;Copower functors;10.1016/j.tcs.2008.09.057;2009
37356;Click Fraud;10.1287/mksc.1080.0397;2009
37361;Citation Format;10.1109/HICSS.2009.109;2009
37363;CPS foundations;10.1145/1837274.1837462;2010
37364;Comparable fora;;2011
37370;Constraint fluids.;10.1109/TVCG.2011.29;2012
37375;Causal Flow;10.1109/TMM.2012.2191396;2012
37381;Compact fusion;;2006
37387;Collection flow;;2012
37389;Calibrated fMRI.;;2012
37391;Cloud Forensics.;10.1016/j.diin.2016.08.003;2016
37401;Contextual flow;10.1109/CVPR.2009.5206719;2009
37402;Cluster Forests;10.1016/j.csda.2013.04.010;2011
37407;Computer forensics;10.1016/S0167-4048(03)00105-6;2003
37409;Colorful Flowers;10.1016/j.topol.2008.12.013;2009
37415;Comparing Experiences.;;2008
37418;Computerimplementierte Erfindungen;;2005
37420;Classical harmony.;10.1305/ndjfl/1093636761;1986
37422;Clonal Evolution;;2011
37428;Computer Education;10.1016/S0065-2458(08)60220-X;1964
37431;Computational Finance;;2005
37434;Conference Foreword;;2007
37436;Conceptual Farm;10.1109/ICME.2004.1394701;2004
37444;Chetaev function;10.4249/scholarpedia.4672;2007
37446;Casimir Force.;;2011
37448;Cluster Forests.;10.1016/j.csda.2013.04.010;2013
37450;Citations Format;10.1002/asi.4630360613;1985
37452;Correlation Finder.;;2005
37456;Collaboration Frameworks;;1997
37460;Collections Framework.;;2009
37462;Crossing Families;10.1007/BF01215345;1994
37467;Constructible Falsity;;1949
37469;Cubic factorizations.;;2013
37472;Collapsing functions;10.1002/malq.200310069;2004
37473;Cholesky Factorization.;;2011
37474;CM Fortran.;;2011
37475;Coarray Fortran.;;2011
37477;Collaborative Filtering.;;2017
37479;Claw-Free.;;2011
37480;Cyril Cleverdon;"3.0.CO;2-#"" target=""_self"" class=""small-link-text""10.1002/(SICI)1097-4571(198705)38:33.0.CO;2-#";1987
37482;Cipher cracking.;10.1016/0167-4048(87)90101-5;1987
37483;Cryptology column;10.1145/70642.70643;1989
37487;Cult Classics;10.1109/MSP.2004.11;2004
37490;Constructive complexity;10.1016/0166-218X(91)90074-7;1991
37496;Chat circles;10.1145/302979.302981;1999
37498;Correspondent computing;10.1145/322609.323197;1988
37501;Collective Consistency;10.1007/3-540-61769-8_16;1996
37505;Collaborative commerce;10.1145/763940.763928;2002
37507;Context Compass;;2000
37511;Conditional Concatenation;;2000
37515;Computationally Complete;10.1109/MCSE.2007.49;2007
37518;Clamshell Casting;10.1007/s00453-007-9160-0;2009
37523;Categorizing CAPTCHA;10.1145/2046684.2046703;2011
37526;Computational Criminology;10.1109/EISIC.2011.79;2011
37531;Coordinating Compounds;10.1111/j.1749-818X.2010.00231.x;2010
37533;Connectionist Cognition;;1990
37538;CSCW-Curriculum.;;2005
37542;CHINA-Connection.;;1988
37543;Contextual constraints;;1984
37546;Computational Complexity;;2002
37551;Constrained Consequence.;10.1007/s11787-011-0037-2;2011
37555;Chunking Constructions.;;2012
37559;Cognitive Classification;;1999
37563;Collective control;10.1145/351306.351845;2000
37565;Computational chemistry;doi:10.1038/nrd2271;2007
37570;Compiler Construction;;1984
37575;Contextualizing Concepts;;2002
37580;Cyclic Connections;10.1007/3-540-61208-4_6;1996
37584;Compiler Construction;10.1007/3540069585_45;1976
37586;Complete Computing;10.1007/3-540-64216-1_48;1998
37592;Control: Controller;;1993
37595;Crowd control;doi:10.1038/scientificamericanmind1110-58;2010
37599;Complicated Complementations;;1999
37601;Component Contracts;10.1109/TOOLS.2000.10025;2000
37607;Correlation Clustering;10.1023/B:MACH.0000033116.57574.95;2004
37612;Cayley continuants;10.1016/j.tcs.2005.06.034;2005
37616;Consensus clustering;;2005
37621;Collaborative creativity;10.1145/570907.570940;2002
37626;Closing comments;10.1145/1188455.1188790;2006
37629;Cooperative communications;10.1561/1300000004;2006
37636;Cluster Computing;10.1016/S0167-739X(01)00053-X;2008
37640;Context Cookies;10.1007/978-3-540-85563-7_95;2008
37651;Cooperating Classifiers;10.1007/978-3-642-03211-0_18;2008
37656;Computational Cameras;;2007
37659;Competitive Customization;10.1287/msom.1070.0185;2008
37665;Correlation Clustering;10.1109/SFCS.2002.1181947;2002
37666;Concurrent Collections;10.3233/SPR-2011-0305;2010
