ID;title;DOI;year
26260;Design Reviews;10.1109/MC.2003.1236462;2003
26261;Differential recursion;10.1145/1507244.1507252;2009
26265;Demanding solutions;10.1007/BF01587103;1996
26270;Dummynet revisited;10.1145/1764873.1764876;2010
26275;Drahtlose Sensornetze;10.1515/PIKO.2005.66;2005
26280;Desktop scientometrics;10.1007/BF02461128;1997
26285;Database Replication;10.1007/978-0-387-39940-9_110;2010
26290;Decision Spaces;10.1109/TSMC.1977.4309721;1977
26292;Distributed Synchronizers;;1988
26296;Doxastic Responsibility;10.1007/s11229-005-3983-5;2007
26300;Domination Sequences;;2000
26305;Duel reality;10.1145/2468356.2479543;2013
26307;Disk Scheduling;10.1007/0-306-46988-X_8;2001
26313;Doctoral Symposium;10.1109/SPLC.2011.67;2011
26317;Dancing robots;10.1145/2540930.2567898;2014
26324;Diagram Server;;1992
26328;Dataset Retrieval;10.1109/ICSC.2013.12;2013
26333;Deduction systems;;1997
26335;DIY repair;10.1145/2578808;2014
26337;Databases Reduction;;2004
26343;Domination Reliability;;2011
26347;Democratic Representations.;;2014
26353;Das Review.;;2012
26354;Das Simulatorkopplungsprojekt;;1990
26362;Dimension Reduction.;;2009
26364;Dialyzer Reprocessing.;;2013
26368;Discrete relaxation;10.1016/0031-3203(90)90094-2;1990
26372;Data Semantics;;1974
26375;Database Specification;;1985
26381;Development systems;10.1016/0141-9331(80)90085-X;1980
26383;Digital signatures;10.1016/S1363-4127(97)80789-3;1998
26386;Digital Straightness;10.1016/S1571-0661(04)80976-9;2001
26388;Defeasible reasoning;10.1016/S0364-0213(87)80017-4;1987
26390;Dol sequences;10.1016/0012-365X(74)90043-0;1974
26392;Diversity Revisited;10.1007/s00500-016-2420-7;2017
26397;Document Similarity.;;2012
26403;Discussion Summary;;1989
26406;Distributed Specification;;1996
26409;Digital storytelling;10.1016/S0097-8493(01)00172-8;2002
26411;DuD Recht;10.1007/s11623-006-0169-3;2006
26412;David Schmeidler;10.1016/j.geb.2004.06.003;2005
26416;Digital seashells;10.1016/0097-8493(93)90054-D;1993
26420;Deconstructing R eo;10.1016/j.entcs.2009.06.028;2009
26426;DRAM reliability;10.1016/S0026-2714(02)00030-6;2002
26432;Dynamic Recursion;;1999
26437;Directed Regression.;;2009
26442;Distributed Reconfiguration;;2010
26448;Discourse Referents.;;1969
26449;Domain Realisation.;;2005
26450;Developmental robotics;10.4249/scholarpedia.3104;2009
26454;DuD Report;10.1007/s02045-006-0015-8;2006
26456;DuD Recht.;10.1007/s11623-008-0084-x;2014
26457;DuD Recht;10.1007/s02045-006-0014-9;2006
26458;DuD Report;10.1007/s11623-008-0085-9;2008
26460;DuD Recht.;10.1007/s11623-014-0334-z;2011
26461;DuD Report;10.1007/s11623-006-0071-z;2006
26463;Die Rippe;10.1007/s11623-008-0002-2;2008
26464;Diagrammatic Reasoning;;2002
26467;Doctoral Research;;1987
26469;Discussion reviews;10.1007/BF00974206;1994
26473;Determinacy Race.;;2011
26474;Dynamic Reconfiguration.;;2011
26475;Dennis Ritchie;;2011
26478;Dynamic squares;10.1007/BF01052600;1995
26483;Aberración Óptica.;;2008
26490;Data retrieval;10.1093/comjnl/7.2.110;1964
26493;Event Web;;1999
26495;Enabling WebGL;10.1145/1772690.1772933;2010
26499;Embedded wizardry;;2011
26507;Erwartungskonforme Webseitengestaltung;;2003
26512;Editorial Welcome;10.1007/BF01531065;1990
26516;Elektronische Wissensmärkte;;2001
26519;Electronic Wallet;;1983
26523;Endless Web.;;2013
26528;eXtended WordFrameNet;;2010
26531;Editorial: Workstations.;;1995
26534;Elektronische Wahlgeräte;10.1007/s11623-009-0044-0;2009
26536;Electronic Wallet.;;2011
26537;EXPERT WITNESS;10.1080/0161-118591859771;1985
26540;End users;10.1145/143773.270577;1991
26543;Equivariant Unification;10.1007/s10817-009-9164-3;2010
26547;Exclusive updates;10.1007/978-3-642-31482-7_30;2011
26553;Exemplarische Unterrichtsprojekte;;1996
26555;Editorial: Utopie;;2005
26557;Essential unifiers;10.1016/j.jal.2004.12.001;2006
26562;EU update;10.1016/S0267-3649(03)00312-1;2003
26570;EU update;10.1016/j.clsr.2005.04.012;2005
26576;Espaces Ultrametriques;;1984
26578;End User.;;2009
26579;Explanatory Unification;10.1023/A:1013827209894;2002
26583;ENIGMA-UHR;10.1080/0161-119991887838;1999
26586;Exploratory visualization;10.1145/340855.341005;2000
26591;Escape velocity;10.1049/pe:20040603;2004
26594;Ensphered vision;10.1145/311625.311978;1999
26595;Exploring Virtuality;10.1145/328236.328116;2000
26598;Enigma variations;10.1007/3-540-39466-4_5;1982
26602;Economy vision;10.1016/0167-8493(87)90005-2;1987
26606;Equilibrium vengeance;10.1016/j.geb.2008.10.006;2009
26610;Embedded ViaVoice;10.1007/978-3-540-30120-2_34;2004
26621;Evolving Virtue;10.1007/978-0-387-73798-0_33;2007
26628;Editorial: Visualisierung.;;1991
26632;Expert view;10.1108/14637150510630819;2006
26636;Economic Visions;10.1201/1078/43189.16.4.19990901/31206.10;1999
26639;EU-Verordnung.;10.1007/s11623-013-0087-0;2013
26640;Eventual Values.;;2011
26641;Electronic Viewfinders.;;2012
26644;Fast averaging.;;2011
26647;Fuzzy Analogy;;2003
26651;Functional Automata;;1980
26654;Function Adaptors;;1996
26657;Functional Automata.;;2004
26658;Flag algebras;10.2178/jsl/1203350785;2007
26661;Face alive;10.1016/j.jvlc.2003.11.002;2004
26666;Fairer Austausch.;;2004
26669;Focus Ambiguities;10.1093/jos/8.1-2.1;1991
26672;Express Yourself;10.1109/MMUL.2011.8;2011
26675;Elektronische Zeitung;;2003
26677;Elektronische Zuordner;;1965
26679;Finding Dominators;10.1007/3-540-12689-9_115;1983
26682;Finite automata;;1991
26684;Finiteness analysis;10.1007/3540543961_23;1991
26688;FactBrowser demonstration;10.3115/1072133.1072179;2001
26696;Foreground automata;10.1016/0022-0000(92)90031-D;1992
26699;Follow automata;10.1016/S0890-5401(03)00090-7;2003
26703;Freqtric drums;10.1145/1179133.1179146;2006
26706;Fortran days;10.1145/1217806.1217807;2006
26709;Fuzzy algorithms;;1996
26710;Fuzzy Algorithms;10.1016/S0019-9958(70)80032-8;1970
26712;Flickr distance;10.1145/1459359.1459364;2008
26716;Fair access;10.1145/2160718.2160719;2012
26717;Flame dance;10.1145/1596685.1596731;2009
26718;Fur display;10.1145/1665137.1665189;2009
26725;Formalizing Dijkstra;10.1007/BFb0055136;1998
26729;Four down;10.1145/1925041.1925048;2011
26730;Fallen art;10.1145/1086057.1086150;2005
26733;Formulating deflationism.;https://doi.org/10.1007/s11229-012-0163-2;2013
26735;Flattening Antichains;10.1007/s00493-006-0005-2;2006
26739;FORM development;10.1002/dev.420010102;2011
26744;Fair ambients;10.1007/s00236-007-0038-z;2007
26748;Finite Arithmetics;;2007
26755;Fernbach award;10.1145/1654059.1657029;2009
26761;Future Directions.;;2009
26767;Fuzzy Deontics.;;2012
26770;Future directions;10.1053/beog.2002.0332;2002
26776;Faculty development;10.1145/800273.809357;1972
26780;Free Agency;10.1109/MC.2012.90;2012
26781;Flowstream Architectures;;2009
26789;FOIL Axiomatized;10.1007/s11225-006-9000-2;2006
26793;Fuzzy Agents;10.1007/978-3-540-70812-4_15;2008
26801;Fast Abstracts;10.1109/DSN.2006.36;2006
26804;Fast Abstracts;;2004
26806;Fast Abstracts;10.1109/DSN.2009.5270280;2009
26809;Finite Automata;10.1007/0-8176-4404-0_6;2005
26812;Feature Disambiguation;;2003
26816;Fuzzy diagnosis;10.1016/S0933-3657(98)00068-2;1999
26821;FLID-DL;;2000
26830;Face Detection.;;2011
26835;Faster AFS;;1993
26839;Finite divergence;10.1016/0304-3975(94)00145-9;1995
26847;Forcing Disable;;1992
26850;Flächenbezogene Datenstrukturen;;1980
26853;Functional Decomposition.;;2011
26854;Family Discovery;;1995
26857;Forest algebras;;2008
26860;Franchise Experts;10.1109/MIS.2011.85;2011
26866;Forthcoming events.;10.1179/cim.2005.6.1.43;2014
26869;Foreword/Editorial;;2005
26873;Formularmäßige Einwilligung;10.1007/s11623-010-0013-7;2010
26874;Fallgestütztes Entwerfen;;1996
26876;Fair Exchange.;;2011
26878;Froissart bound;10.4249/scholarpedia.10353;2010
26880;Factor Base.;;2011
26881;: FURT: defekt;10.1162/comj.2004.28.1.71;2004
26885;Fractals everywhere;10.1119/1.15823;1989
26889;Fuzzy epidemics.;10.1016/S0933-3657(02)00070-2;2003
26897;Farewell Editorial.;;2013
26901;FORTRAN enhancement.;10.1145/800203.806253;1973
26904;Fingerprint Enhancement;;1996
26907;Flash everywhere;10.1145/1186194.1186206;2004
26910;Foreword: Editorial;;2004
26912;FDR Explorer;10.1016/j.entcs.2006.08.042;2007
26916;FDR Explorer;10.1007/s00165-008-0074-7;2009
26921;Function extraction;10.1016/j.scico.2010.10.001;2012
26925;Financial Engineering;10.1016/j.neucom.2009.04.019;2009
26928;Farewell editorial;10.1016/j.rmed.2008.12.001;2009
26932;Firmware-Engineering;;1980
26933;Fourthcomming events;10.1016/0026-2692(93)90183-F;1993
26936;Forthcoming events;10.1023/A:1017139930144;1997
26939;Farewell Editorial;10.1023/B:RIAN.0000006250.63197.62;1998
26946;Fair Exchange;10.1093/comjnl/46.1.55;2003
26950;Fingerprint classification;10.1016/0031-3203(95)00106-9;1996
26954;Flow Blocking.;;2011
26955;Föderierte Benutzungsoberflächen.;;2009
26957;Form classification;10.1117/12.766737;2008
26962;Forensic Computing;10.1007/978-3-540-24582-7_2;2003
26968;Fast Convolution;;2003
26972;Fuzzy control;10.4249/scholarpedia.2103;2008
26975;Fuzzy classifiers;10.4249/scholarpedia.2925;2008
26976;Forthcoming Contributions;10.1007/s10922-006-9050-9;2006
26982;Farey Curves.;;2001
26987;Forthcoming Conferences;10.1080/15022250216288;2002
26988;Frameproof Codes;10.1137/S0895480101384633;2003
26991;Facebook & Co.;10.1007/s11623-012-0234-z;2012
26992;Flow Control.;;2011
26994;Feature Construction.;;2010
26995;Factorization Circuits.;;2011
26997;Flexible contracts ;;2017
27003;[Front cover];10.1109/TCPMA.1998.740042;1998
27007;Format changes;10.1016/0005-1098(76)90074-1;1976
27010;Fieldbus basics;10.1016/S0920-5489(98)00028-2;1998
27014;Enhanced hypercubes;10.1109/12.76405;1991
27017;Echo Hiding;10.1007/3-540-61996-8_48;1996
27023;Ethical hacking;10.5120/229-380;2010
27028;Exception handling;10.1016/S0065-2458(02)80008-0;2003
27032;Ecce Homology;10.1145/1086057.1086083;2005
27043;Eric Heller;10.1145/1086057.1086095;2005
27045;Evolvable hardware;10.1145/1274000.1274127;2007
27049;Energy house;10.1145/1979742.1979554;2011
27058;e-health;;2011
27063;Enumerating homomorphisms;10.1016/j.jcss.2011.09.006;2012
27070;Empathetic heartbeat;10.1145/2393347.2396530;2012
27077;Electrostatic Halftoning;10.1111/j.1467-8659.2010.01716.x;2010
27082;Enumerating Homomorphisms;10.4230/LIPIcs.STACS.2009.1838;2009
27085;Empty highway;10.1007/BF02954767;1998
27089;Exception Handling.;;2010
27092;Event horizon;10.1145/281388.281863;1998
27095;Fresh BrowseRank;10.1145/2484028.2484186;2013
27102;Functional Bandits.;;2014
27106;Fibonacci Binning.;;2013
27109;Functional Beans;;2000
27114;Educational Haptics.;;2007
27120;Evolving Hardware.;;2006
27122;Entropy Harvesting.;;2013
27125;Editorial: Hochgeschwindigkeitsnetze.;;1993
27128;Extinguishing halons;10.1108/09685229610114196;1996
27131;Evolvable Hardware;;2004
27133;Evolvable Hardware.;;2012
27135;Finding corners;10.1016/0262-8856(88)90007-8;1988
27139;Facilitating citizenship;10.1300/J407v12n01_03;1995
27142;Following Cusps;10.1023/A:1007920028712;1997
27148;Fight club;10.1145/312379.312932;1999
27150;F codes;;2000
27153;Functional C;;1997
27158;Facilitating Communication;10.1109/52.714835;1998
27160;Folk computing;10.1145/641205.641223;2003
27162;Fricative computing;10.1145/2447976.2447977;2013
27163;Functional Centering;10.3115/981863.981899;1996
27166;Fat chance;10.1145/1281740.1281788;2007
27168;Fireworks controller;10.1002/cav.v20:2/3;2009
27175;Fast CRCs;10.1109/TC.2009.83;2009
27178;Family Connections;10.1109/MPRV.2010.58;2010
27181;Flexible coloring;10.1016/j.ipl.2011.03.004;2011
27187;Functional combination;10.1016/0096-0551(78)90004-8;1978
27192;Fountain Capacity;10.1109/TIT.2007.907495;2007
27198;Future computing.;10.1038/512113b;2014
27203;Future Creatures;10.1145/2077355.2425800;2011
27205;Fat curves;10.1111/1467-8659.1030237;1991
27209;Fuzzy c;10.1016/j.ejor.2003.11.015;2005
27225;Fairwall certification;10.1016/S0167-4048(99)80052-2;1999
27230;Functional completion.;;2013
27233;Fallen cardinals;10.1016/S0168-0072(01)00045-8;2001
27236;Front Cover;10.1109/MIC.2006.8;2006
27240;Fiscal Constitutions;10.1006/jeth.2001.2857;2002
27245;Equistable graphs;10.1002/jgt.3190180307;1994
27249;Editorial Guidelines;;1993
27252;Expander Graphs;;1993
27256;Extraposition grammars;;1981
27259;Extrovert gadgets;10.1145/1047671.1047709;2005
27264;e-governance;10.1145/1741906.1742193;2010
27269;Entangled graphs;;2002
27274;Elimination graphs;10.1145/2151171.2151177;2012
27279;ERC grants;10.1007/s00450-013-0250-8;2013
27283;Entangled Graphs;;2006
27287;Electronic Government.;10.1007/BF03251472;2005
27291;Elektronisches Geld;10.1007/s11576-007-0116-4;2007
27294;Evaluated grammars;;1987
27297;Eccentric graphs;"10.1002/(SICI)1097-0037(199909)34:2<115::AID-NET4>3.0.CO;2-K";1999
27303;Epi-Geneticization.;10.1007/978-1-4020-5664-2_8;2007
27310;Eccentric graphs;10.1016/0012-365X(85)90188-8;1985
27315;e-governance.;;2010
27319;Elektronische Gesundheitskarte;10.1007/s00287-006-0111-y;2006
27322;Equiarboreal graphs;10.1007/BF02579272;1981
27325;Even graphs;10.1002/jgt.3190100212;1986
27329;Elektronische Gesundheitskarte;10.1007/s11623-010-0227-8;2010
27331;E-Government;;2003
27333;Evolutionary Grouping.;;2017
27334;EF-Games.;;2009
27335;Education forum;10.1145/141914.990673;1992
27337;Exploiting exceptions;10.1002/spe.404;2001
27341;Eiffel Essentials;10.1109/TOOLS.1997.10000;1997
27343;Evolving Evolution;10.1109/IWPSE.2005.18;2005
27347;Engineering emergence;10.1109/ICECCS.2006.1690358;2006
27352;eco-echo;10.1145/1280120.1280183;2007
27357;Evaluating Explanations;;1988
27359;Enticing engagement;10.1145/1744161.1744180;2010
27362;elytS edoC;10.1109/MS.2011.31;2011
27363;Example embedding;10.1145/2089131.2089135;2011
27367;Editorial exposure;10.1109/TR.2001.963117;2001
27370;Entrance exam;10.1145/2542398.2542469;2013
27373;Extreme events;10.1175/2008BAMS2566.1;2008
27379;EM Editorial;;1999
27383;EM Editorial;;1997
27389;EM Editorial;;1995
27393;EIC Editorial;10.1109/TMC.2005.41;2005
27397;Emergence Explained;;2006
27399;Encountering encryption;10.1016/S0167-4048(03)00504-2;2003
27400;Etepetetene Esel;10.1515/piko.2010.013;2010
27401;Ecclesiastes effects;10.1007/BF02017757;1993
27407;Expert Editorial;;1990
27409;Executable English;;2006
27414;Explaining emotions;10.1016/0364-0213(94)90003-5;1994
27418;Education forum;10.1145/568425.568435;2001
27420;EIC Farewell;10.1109/MMUL.2001.959091;2001
27424;Extreme Fishbowl;10.1007/3-540-45672-4_52;2002
27433;Extreme forth;10.1145/609761.609763;2001
27436;Education forum;10.1145/954092.954106;2003
27437;Eyes forward;10.1145/2581795;2014
27440;Explicit fusions;10.1016/j.tcs.2005.03.017;2005
27445;Editorial: forward;10.1177/1476869006064868;2006
27453;Ensemble forecasting;10.1016/j.jcp.2007.02.014;2008
27457;Evolutionary Fervor;10.1109/MC.2008.529;2008
27458;Editorial foreword.;10.2147/OAJU.S22405;2011
27464;Education Forum;10.1145/1998037.1998056;2011
27468;Evidence Filtering;10.1109/TSP.2007.900759;2007
27474;Embedding F;10.1145/2364394.2364402;2012
27479;Education forum;10.1145/568547.568563;1999
27482;Education Forum;10.1145/346048.568486;2000
27484;EDITORS' FOREWORD;10.1111/1467-9914.00121;2000
27489;Editorʼs foreword.;;2012
27493;Editors' foreword.;10.1007/BF02579319;2014
27497;ET0L forms;10.1016/0022-0000(78)90023-5;1978
27503;Eberhard Färber;10.1007/BF03254939;1999
27506;Estimating Entropy;;2002
27511;Ehrungen - Editorial;;1988
27514;Editorial Especial.;;2010
27519;EIC Editorial;10.1109/TKDE.2011.7;2011
27523;Elementary epimorphisms;10.2178/jsl/1120224724;2005
27525;Earthlore Explorations;;2002
27527;EIC Editorial;10.1109/TOH.2010.16;2010
27531;Extensional Equivalences.;;2011
27532;Encryption Exponent.;;2011
27533;ElGamal Encryption.;;2011
27534;Evolving fractals;10.1016/0097-8493(95)00058-5;1995
27538;Echtzeit-Fahrerbeanspruchungsschätzung;;2002
27544;Editorial Foreword;10.1017/S0021911810000094;2010
27547;EOL forms;10.1007/BF00276185;1977
27550;Ethischer Fortschritt;10.1007/s11623-010-0202-4;2010
27551;EXTREME Forth.;;2001
27553;Extension Field.;;2011
27554;Education forum;10.1145/568438.568454;2001
27557;EDUCATION FORUM;10.1145/140645.990655;1992
27559;E-KNOWLEDGE;10.1016/S0267-3649(00)88298-9;2000
27562;Exploring k;10.1016/j.csda.2006.11.042;2007
27568;Elektronische Kommunikationsdienste;;2003
27569;Expert Focus;10.1109/MEX.1987.5006524;1987
27574;Explanation Explained;10.1023/A:1005258504182;1999
27578;Ethics Farewell;10.1177/003754979306000107;1993
27581;Equational Languages;10.1016/S0019-9958(72)90063-0;1972
27584;Embedded Linux;;2001
27588;Embedded landscapes;10.1162/106365602760972758;2002
27592;Experiential Logic;;1992
27596;Equilibrium logic;10.1007/s10472-006-9028-z;2006
27600;Exhaustive Learning.;10.1162/neco.1990.2.3.374;1990
27608;Email licensing;10.1016/j.jnca.2008.11.003;2009
27613;Engineering learning;;2010
27619;Edit lenses;10.1145/2103656.2103715;2012
27624;Entrepreneurial Leadership;10.1108/EUM0000000001168;1992
27627;Electronic lexicography;10.1007/BF00141185;1991
27631;e-Learning;10.1016/S1096-7516(01)00072-0;2001
27635;Exploratory Learning.;;2013
27641;Equational Logics;;1991
27645;Edinburgh LCF;;1979
27649;Exploratory Learning;;2007
27653;Expert Logics;;1986
27658;Ergodic languages;10.1016/0304-3975(82)90081-0;1982
27662;Extensible Languages;;1974
27665;Epistemic logic;;2006
27668;Exploring Java;;1996
27674;Enterprise JavaBeans;;1998
27678;Episodic Learning;;1983
27682;Embedded Java;10.1145/501790.501826;2000
27687;Ensemble learning;10.4249/scholarpedia.2776;2009
27689;Einwurf: Lieferanteneingang;;2002
27692;Euclidean Lattice.;;2011
27693;Electronic Junk;;1982
27694;Enterprise Java;10.1109/TOOLS.1997.681895;1997
27699;Extension Joins;;1980
27701;Electrochemistry Journals;10.1021/ci60009a010;1977
27704;editor list;10.1016/S0167-6377(02)00224-9;2003
27706;E2PROM interfacing;10.1016/0141-9331(88)90034-8;1988
27709;Equational logic.;10.1305/ndjfl/1093893457;1968
27713;Editors' Introduction;10.1109/FOSE.2007.5;2007
27722;Editorial introduction.;10.1097/ICU.0000000000000139;2015
27726;Editors' introduction;10.1016/0164-1212(81)90026-1;1981
27731;Electric IP;10.1145/503355.503372;2002
27732;Editorial introduction;10.1023/A:1019247227505;1998
27735;Enabling IP;;2002
27736;Editors' Introduction;10.1023/A:1020555012290;2001
27741;Emotional interaction;10.1145/765891.765924;2003
27744;Enumerative induction;10.1145/846241.846260;2003
27748;Editorial introduction;10.1162/106365603322365270;2003
27753;Expressive interfaces;10.1007/s10111-003-0138-7;2004
27759;Ethnomethodologically informed.;10.1007/s11412-012-9142-3;2012
27762;eXtreme ISO ?!?;10.1145/1028664.1028768;2004
27767;Evolutionary IPv6;10.1109/MIC.2004.1273480;2004
27769;EGASP: Introduction.;10.1186/gb-2006-7-s1-s1;2006
27775;Embedded interpreters;10.1017/S0956796804005398;2005
27778;Editorial Introduction;10.2753/MIS0742-1222270100;2010
27781;Editorial introduction;10.1016/S0047-2727(98)00012-7;1999
27783;Editorial introduction.;10.1097/MOL.0000000000000082;2014
27788;Exertion interfaces;10.1145/1240866.1241095;2007
27792;Embodied interaction;10.1145/1242073.1242191;2002
27795;Editorial introduction;10.1016/j.acthis.2006.03.006;2006
27800;Explicating Failure;10.1007/1-4020-4258-2_6;2006
27811;Editorial: Introduction;10.1016/j.cag.2007.07.001;2007
27816;Editorial introduction;10.1007/s10710-010-9127-9;2011
27824;Emerging images;10.1145/1661412.1618509;2009
27830;Editorial Introduction;10.2753/MIS0742-1222240300;2007
27832;Editorial introduction;10.1007/s10710-008-9077-7;2009
27836;Educational informatics;10.1002/aris.144.v42:1;2008
27840;Epistemic instrumentalism.;https://doi.org/10.1007/s11229-011-9932-6;2013
27842;EduPar Introduction;10.1109/IPDPSW.2013.292;2013
27846;Editors' introduction;10.1016/j.cag.2007.02.002;2011
27848;Educational inflation.;10.1145/2536536.2536597;2013
27855;EcoNews ident;10.1145/2503541.2503564;2013
27858;Evidently Evidentiary;10.1109/MSP.2006.152;2006
27859;EPA Informatik;;2005
27862;Editors'introduction;10.1016/0304-4076(89)90025-0;1989
27867;Editorial introduction;10.1016/S0009-9120(86)80049-2;1986
27871;Editors' introduction;10.1016/0016-7061(93)90093-Z;1993
27875;Editors' introduction;10.1016/0925-5273(95)90108-6;1995
27880;Editorial introductions: ;10.1097/ACI.0b013e32833d2276;2010
27882;Editors' introduction ;10.1016/0304-4076(93)90036-5;1993
27884;Editorial Introduction.;;2013
27886;Editorial introduction;10.1016/S0009-9120(87)80100-5;1987
27891;Extreme Interleavings;;2001
27895;Environmental informatics;10.1016/j.envsoft.2006.05.016;2006
27902;Evaluation Issues;;1992
27905;Enabling Inferencing;;1998
27912;Editors introduction;10.1016/0164-1212(79)90028-1;1979
27915;Editors' introduction;10.1016/0164-1212(81)90040-6;1981
27917;Electromagnetic interference.;10.1016/0167-4048(88)90492-0;1988
27920;Emotional intelligence;10.1201/1078/44118.21.2.20040301/80427.13;2004
27924;Embedded Intelligence;;2007
27927;E-INSURANCE;10.1016/S0267-3649(00)89135-9;2000
27930;Error Invariants.;;2012
27936;Exertion interfaces.;;2008
27938;EduPar Introduction.;;2012
27940;Exploitational Interaction;10.1007/978-3-642-19757-4_8;2009
27948;Exploring interpolants.;;2013
27952;Efficient ID;10.1109/CIS.2008.51;2008
27957;Ehrenstein illusion;10.4249/scholarpedia.5364;2009
27959;Elektromobilität III.;10.1007/s00502-012-0086-0;2012
27965;Editorial introductions;10.1097/SPC.0b013e32832fb404;2009
27967;editors' introduction;10.1007/978-1-4020-6403-6_41;0
27973;Editors' introduction;;2002
27978;Even Kernels;;1994
27980;Entscheidungsorientiertes Konfigurationsmagament;;1992
27983;Effectivizing Inseparability;10.1002/malq.19910370702;1991
27986;Exponential integrators;10.1017/S0962492910000048;2010
27991;Electronic empire;10.1145/365181.365224;2001
27995;Editors' Introduction;10.1177/105649269764005;1997
27999;Editors' Introduction;10.1177/1056492601102015;2001
28002;Evaluating PSMs;10.1057/palgrave.jors.2602496;2008
28006;Editors' Introduction;10.1177/0013124584016002001;1984
28011;Editorial Introduction;10.1177/089124167700600304;1977
28015;Editors' Introduction;10.1215/01636545-1993-56-1;1993
28020;Editorial Introduction;;1989
28022;Editorial Introduction;10.1525/sp.1977.25.1.03a00010;1977
28024;Erotetic implications;10.1007/BF01050342;1994
28028;Enlisting investigators.;10.1038/nj7306-656a;2010
28031;ENERGY INFORMATION;;2008
28034;Explosion potion;10.1145/312379.312928;1999
28036;Experience prototyping;10.1145/347642.347802;2000
28042;GeoComputation 2009;10.1007/978-3-642-01973-9_38;2009
28051;Geschäftsmodelle 2010.;10.1007/s11576-006-0102-2;2006
28052;Gutachter 2004;10.1524/itit.46.6.360.54689;2004
28054;Gutachter 2008;10.1524/itit.2008.0512;2008
28057;Editorial pointers;10.1145/1325555.1325556;2008
28062;Explicit programming;10.1145/508386.508389;2002
28067;Editorial pointers;10.1145/641205.641214;2003
28069;Elucidative programming;;2000
28072;Event Ports;;1999
28076;European Projects;10.1007/3-540-44520-X_117;2000
28079;ESPRIT Projects;;1998
28081;Editorial pointers;10.1145/1107458.1107468;2006
28083;Editorial pointers;10.1145/514236.514244;2002
28086;Editorial pointers;10.1145/278476.278477;1998
28089;Editorial pointers;10.1145/1076211.1076219;2005
28091;Editorial pointers;10.1145/1081992.1082001;2005
28093;Editorial pointers;10.1145/1272516.1272525;2007
28095;Editorial pointers;10.1145/285070.286428;1998
28097;Editorial pointers;10.1145/769800.769809;2003
28099;Editorial pointers;10.1145/1325555.1325556;2008
28101;Editorial pointers;10.1145/332833.333328;2000
28104;Extensional PERs;10.1016/0890-5401(92)90019-C;1992
28112;Extreme Programming;10.1007/s002870050157;2000
28115;Evolutionary plantographics.;10.1162/106454603322221522;2003
28120;Editorial preface.;10.1007/BF00023009;1981
28129;Extending prototyping;10.1147/sj.424.0613;2003
28134;Enthymematic parsimony;10.1007/s11229-009-9652-3;2011
28139;Exploring photobios;10.1145/1964921.1964956;2011
28142;Event planner;10.1145/1229863.1229895;2007
28146;Editorial preface.;10.1109/HPCMP-UGC.2007.28;2014
28151;Elevator pitch;10.1145/1978822.1978826;2011
28156;Epistemic Possibility;10.1007/s11229-005-4782-8;2007
28160;Electronic Paintings;10.1109/MCG.1987.276890;1987
28163;Elastic paging;10.1145/2465529.2479781;2013
28168;Erratum: Preface;10.1006/eujc.2000.0453;2000
28170;Early Phishing;;2011
28173;Editors' preface;10.1016/j.jcrysgro.2011.01.022;2011
28179;Experiment@Portugal.;;2011
28185;Expert Products;;1990
28190;Event planner;10.1145/1052438.1052491;2005
28191;Editorial policy;doi:10.1038/sj.bdj.4811504;2004
28195;Encryption package.;10.1016/0167-4048(87)90098-8;1987
28197;Equiprojective polyhedra;10.1016/j.comgeo.2007.05.002;2008
28202;Editorial preface;10.1016/0967-0645(94)90041-8;1994
28206;Ecological problems;10.1145/1479064.1479189;1972
28210;Engineering Privacy;10.1109/TSE.2008.88;2008
28213;Evidential Probability;;1991
28215;Epistemic privacy;10.1145/1870103.1870105;2010
28220;Event planner;10.1145/1229863.1229895;2007
28222;Event planner;10.1145/1300655.1300694;2007
28223;Editorial preface;10.1016/S0254-0584(02)00108-6;2002
28228;ESI news;"10.1002/(SICI)1099-1670(199703)3:1<62::AID-SPIP59>3.0.CO;2-4";1997
28232;Editorial note.;10.1080/08941930701831326;1981
28237;Editors' notes;10.1162/COMJ_e_00225;2014
28242;Explicit Namespaces;10.1007/10722581_8;2000
28246;Expert News;;1990
28247;EDITORIAL NOTES.;10.1007/BF00029404;1919
28250;Editorial Notes;10.1287/isre.12.4.3.9704;2001
28252;Editors' preface;10.1016/j.tcs.2010.01.003;2010
28259;Editorial Notes;10.1287/isre.1040.0025;2004
28262;Editors' Notes;10.1162/014892604323112185;2004
28265;Editors' note];10.1007/s10739-004-6505-2;2005
28272;Editors' Note;10.1007/s00530-007-0076-y;2007
28276;Editorial Note;10.1007/s10440-011-9619-5;2011
28281;Erratum note.;;2009
28284;Editorial note;10.1145/2089085.2089086;2012
28288;Editorial Note.;10.1016/j.jnucmat.2006.02.035;2014
28291;Editors’ note;10.1016/j.jfbs.2011.01.006;2011
28295;Editorial Notes;10.1287/isre.13.1.0.91;2002
28298;Editorial note;10.1016/j.jnucmat.2008.11.022;2009
28306;Editorial note;10.1016/0167-8760(93)90001-6;1993
28309;Editorial note.;10.1016/j.carrev.2009.05.003;2008
28312;Editorial note.;10.1016/j.jnucmat.2007.01.016;2015
28316;Editorial note;10.1016/0167-5273(90)90160-7;1990
28319;Editorial note;10.1016/0167-5273(81)90044-9;1981
